REVIEW_TOTALS,REVIEW_SENTIMENT,AGGREGATION_DATE,WOW,DATE_SENTIMENT_ID
113,negative,2020-02-04,25.56,9cca43457ba6ccff1ac689b7b7da9dc2
113,negative,2020-02-05,20.21,6dc1cb8c5c228ef455e5e8f41de2711e
116,negative,2020-02-06,12.62,56cc34c89d70a55880dccd6352fbd120
120,negative,2020-02-07,15.38,fb7424cd82189e97f998f0430329232d
117,negative,2020-02-08,8.33,fad38124912cca7414c2006c9e919abd
117,negative,2020-02-09,3.54,a226651e5730a4809143a4c1feadc19c
120,negative,2020-02-10,6.19,38bb80db86918f171d2f9a4db71e35b9
125,negative,2020-02-11,10.62,2e8b0cd922bf94f5f983bcaa3ef62566
123,negative,2020-02-12,6.03,b5e0112b33a50eacc61cd4a44593aee5
120,negative,2020-02-13,0.0,80e1cf1ca949663bc186cf59810f7fbc
109,negative,2020-02-14,-6.84,024042c8a18208ceacc8a7a62316593d
114,negative,2020-02-15,-2.56,9dc39aaede278947202041d177955b62
118,negative,2020-02-16,-1.67,40c914d1d503813edcc2b7fd7683e2f6
116,negative,2020-02-17,-7.2,1ecb673563b35a4b00df8142d144ab42
121,negative,2020-02-18,-1.63,dcac4b5a7d9590225699def424a0fc73
123,negative,2020-02-19,2.5,614490c5b96dfd92229f105784d71e9d
127,negative,2020-02-20,16.51,e6e51e351fd329d692ffbb8fcd330f34
134,negative,2020-02-21,17.54,f67077e3e7ebc135b69ba9baaa64412d
129,negative,2020-02-22,9.32,2251be89ecac70e1288e6bfcdd404ac7
124,negative,2020-02-23,6.9,3abddf26c3ddc0d4c8e88aa0afca62fa
135,negative,2020-02-24,11.57,9f8cf13a4a95488d6f876914f2f269ae
141,negative,2020-02-25,14.63,c4edc96f094be424a5f99c995ff6ee66
150,negative,2020-02-26,18.11,5dcbb302c14df55e77f812833f616602
154,negative,2020-02-27,14.93,f95b2b6d03580f0411a6b3e93a36b361
151,negative,2020-02-28,17.05,4c85b12a4885a0550f5f0c5983eaf3d5
169,negative,2020-02-29,36.29,8253d497863d56181c0b782f992e9881
177,negative,2020-03-01,31.11,b461b5d8f46d6e89c0e74383ba58c14e
164,negative,2020-03-02,16.31,cb2af58ee59c9cbf22f016a1ccd30cfd
155,negative,2020-03-03,3.33,5914ce6fb90391a1c6ae2191a8e6d819
153,negative,2020-03-04,-0.65,cf0b2957dce26d2c0f9abd27833bf98e
152,negative,2020-03-05,0.66,381c0f13c19c8ee894adc3bda371570c
155,negative,2020-03-06,-8.28,80cf1f684658483d16425f5c62c82e6a
159,negative,2020-03-07,-10.17,b6079b4b72e5876475590f5ad6d41691
174,negative,2020-03-08,6.1,30653af9207d50564f27993812eb35cc
177,negative,2020-03-09,14.19,255a7b4a13e55df678c14889a51a2e59
179,negative,2020-03-10,16.99,ffce1137f78cdc6b9f6dbcd63b9b6c7d
177,negative,2020-03-11,16.45,2a42886e07e0f3d38484fcc7e0d2f6dd
180,negative,2020-03-12,16.13,9f010a471d34fb4236b28d623baddc17
173,negative,2020-03-13,8.81,ffc81cefe39529e2dd2b543421dd175e
157,negative,2020-03-14,-9.77,7a0c4607f7610fe879630525ee203627
122,negative,2020-03-15,-31.07,8bfc7054f57941c92d030bb958ec1af8
111,negative,2020-03-16,-37.99,7d952c8f9e80edb27a33cc3a7f562bd7
103,negative,2020-03-17,-41.81,e78cc753b78d4eb180b5723a17cd725c
91,negative,2020-03-18,-49.44,ec10d5ec887b28570694fe350cc8f126
74,negative,2020-03-19,-57.23,c37530d40e7d7b142de7ea466e1c5f4c
66,negative,2020-03-20,-57.96,77d5e437fd2363b3c860e5e94b2ea67e
52,negative,2020-03-21,-57.38,f03a62065f3747868263bbd4bd138b79
28,negative,2020-03-22,-74.77,6e6acb8988bb39d251ccfaf841d4e41d
24,negative,2020-03-23,-76.7,d6b06b56d43866335e9d820c0bfdbeba
19,negative,2020-03-24,-79.12,d068fb2c224a9afa4cb7d1c63c129918
18,negative,2020-03-25,-75.68,7cb1c1eb020cbe3e0dc7ed3e119f8c9b
18,negative,2020-03-26,-72.73,8eab66bd58dbc2517b0118f71cdb7684
18,negative,2020-03-27,-65.38,975fdb53e3a1eae7f84a444dadf2c9b3
18,negative,2020-03-28,-35.71,511491255f7c92c6c300d1a8f0f1e24f
17,negative,2020-03-29,-29.17,b789f9c8e88e559c33f27e2a6027e3bd
14,negative,2020-03-30,-26.32,dbb05562121598c4cab7bc2a45d8b086
16,negative,2020-03-31,-11.11,bd0a92901c28355ffbabf0df609a74c2
16,negative,2020-04-01,-11.11,d75d7738a56e1dcfe9ff997643fc1df2
15,negative,2020-04-02,-16.67,947b151e1830f450f840209f9ef1c584
16,negative,2020-04-03,-11.11,675308a67fbf38396c300e62e76411d2
16,negative,2020-04-04,-5.88,8813c669caff29b85f693e2df2ed88cc
16,negative,2020-04-05,14.29,0450666acf5fb50667e8f2026f81b213
16,negative,2020-04-06,0.0,3a57d3ce2e913b53924be0beaa131e18
14,negative,2020-04-07,-12.5,81afab776264c485d92a269018b07370
13,negative,2020-04-08,-13.33,eefd8eea320655fe5c3234a1cfe5f33f
18,negative,2020-04-09,12.5,cd78dc238f24240440c5fe90c3b6919c
18,negative,2020-04-10,12.5,68457eecfe027b292de00ba9b0afa850
16,negative,2020-04-11,0.0,0fb0270ff89a85088acd93a867ff7720
16,negative,2020-04-12,0.0,c1f5da029635c6bd98aab4986a22b5da
17,negative,2020-04-13,21.43,493b81f7bb05836bcea3331c0e9a0379
18,negative,2020-04-14,38.46,f031c0ce4e3e47386534e3ab381ed797
20,negative,2020-04-15,11.11,c3294965237125222268314fb727abf3
15,negative,2020-04-16,-16.67,995485c69ecfc81a2079427157c88d45
13,negative,2020-04-17,-18.75,e2fe640133c4414bdf2bfbec7bfe8565
15,negative,2020-04-18,-6.25,8e08554d3c03edbf117a85ca56749782
14,negative,2020-04-19,-17.65,094c17687208aa327f00fa47045ade0c
13,negative,2020-04-20,-27.78,c42240f3b98c8e535fb91b09b8c8ff0a
11,negative,2020-04-21,-45.0,e050c8a85c3fe29f6d78b805befecfa5
10,negative,2020-04-22,-33.33,43d5df25523262fd12305e04a107372b
14,negative,2020-04-23,7.69,9df8faefcbcdbf146281fe4e0d73c469
21,negative,2020-04-24,40.0,699032be9ec785a84df725aadb9bfc38
22,negative,2020-04-25,57.14,67154ae645e1098c2e284d0998f2a856
24,negative,2020-04-26,84.62,68d58f568efad2a37af80fc79310c169
23,negative,2020-04-27,109.09,f66fe88f3bbd6f72dc9539facbc097a4
22,negative,2020-04-28,120.0,f999945301c52ee65f9c62bcd681df7c
22,negative,2020-04-29,57.14,129710dee39fe83571f3f3213469dcfc
24,negative,2020-04-30,14.29,dc1c0ebf667deb17dc2468936c8cc0cf
23,negative,2020-05-01,4.55,286b5672682ab2633dcbf1ce2ad1d7d0
20,negative,2020-05-02,-16.67,22a048dd6ddaaf0b8e51884e0d01f948
22,negative,2020-05-03,-4.35,40e9472d834a5cb7b1640ebbbc906b53
25,negative,2020-05-04,13.64,472e356256fb1e37c70fc0eeeca57d52
26,negative,2020-05-05,18.18,d3295056ef5d7193a026a6050ecdbc46
27,negative,2020-05-06,12.5,b179996201f8186f19d4eb7ed0941378
23,negative,2020-05-07,0.0,9a98fac54a51befdd3d3368a09d43671
19,negative,2020-05-08,-5.0,47331bf7645dfd9da6d407fa40560f41
23,negative,2020-05-09,4.55,99aa814b090316d93ee10a57dcce06a1
23,negative,2020-05-10,-8.0,ab643b57a87756bb17b6ade6748de776
22,negative,2020-05-11,-15.38,7e76c8d18017d6883f7c7c7dfcfb1e29
21,negative,2020-05-12,-22.22,bc355ccfcb64b9b869e6b579004002c7
19,negative,2020-05-13,-17.39,2bf0439d64bfe51d325f3202d3044e6a
20,negative,2020-05-14,5.26,83edd3695c8f0635539569a421ec13ac
24,negative,2020-05-15,4.35,97c4b0367df04d3781307b10281213c5
21,negative,2020-05-16,-8.7,73a35e09708a08b0bcdfd5596f99e12d
22,negative,2020-05-17,0.0,74ac9c735865746aa35b9572e693a6bd
21,negative,2020-05-18,0.0,a76bb5c536f85bd4bf78ae8302e0d701
28,negative,2020-05-19,47.37,a09eb030c347f7cc04aac08497dfc392
31,negative,2020-05-20,55.0,b8d3fae600a5d89cf0dc3893a87f3dc1
31,negative,2020-05-21,29.17,05693ae7f70de84638ea6e50411ab3a4
29,negative,2020-05-22,38.1,f7467704a691561a1a606599b0999aae
33,negative,2020-05-23,50.0,c5db4869a036f8353ee9c3a3e3a86795
49,negative,2020-05-24,133.33,63f6d92bd7648b98331166d6e8f1ee51
52,negative,2020-05-25,85.71,b18a7be7ef5e1adf4fed5cc5fb4dc518
48,negative,2020-05-26,54.84,4ee3dbbde3376b8762b257147bed6965
48,negative,2020-05-27,54.84,1bc182c5f597a5669d579e56f9c68ed7
52,negative,2020-05-28,79.31,3170f860ff8eb6dfc583f41a38ef46cb
58,negative,2020-05-29,75.76,4a436cbe56ab9f0ff4918e494b06d3ed
56,negative,2020-05-30,14.29,d04d37b5ddf29f5557a520a576c747b3
51,negative,2020-05-31,-1.92,f07df482ffc99fefc72964e2ed946c90
74,negative,2020-06-01,54.17,fc8778e868d335a8ea9fc98e68cd01c5
83,negative,2020-06-02,72.92,bec0063929b483dae2a91ddbb73550ce
83,negative,2020-06-03,59.62,a6b9bef579ab571932abd65b7e37ee23
86,negative,2020-06-04,48.28,5e53e36b593bc37cd61e79637fdfadbc
84,negative,2020-06-05,50.0,ea268cf4fb77b54e1e700f0ad3c6714d
94,negative,2020-06-06,84.31,fb8ed789a94b64419dba39d890faea3d
95,negative,2020-06-07,28.38,aec14214dbf6ac0710cdd888092c23ff
81,negative,2020-06-08,-2.41,fa494d26b180c2bcd811f69d8de5c21c
78,negative,2020-06-09,-6.02,d9502303ad6d9a29d9c788185c2b428a
84,negative,2020-06-10,-2.33,48136287453418b1c14cdce1109c7954
89,negative,2020-06-11,5.95,df3883b767e4a24a445cc6c3c3af683d
93,negative,2020-06-12,-1.06,95ee33babb62eea4a8288e834a4086d6
93,negative,2020-06-13,-2.11,bb90f17819f851f1d5be1c9448d6cd22
118,negative,2020-06-14,45.68,72c2a523d9e2d245acfdb8eab58e68ac
118,negative,2020-06-15,51.28,2bf45a49f750967fb871afe512c3592a
117,negative,2020-06-16,39.29,16d537099a7edb42ce98c89551f49464
117,negative,2020-06-17,31.46,2f54fa72975791c8d733556d5dda2be6
109,negative,2020-06-18,17.2,a6dea31eaa24fdd5ae3da9b6768e1678
106,negative,2020-06-19,13.98,6d0fd23dfcfa929ab0877ff512cc44df
109,negative,2020-06-20,-7.63,a696cba06eb35daa9fb885d30f7e6552
91,negative,2020-06-21,-22.88,1e02899084ee11a3f955f2e835a9f7ae
91,negative,2020-06-22,-22.22,42e1c85e3e128ddc63dce7ba854ed349
91,negative,2020-06-23,-22.22,0bea72010b6d719cc931cd8f53bf4051
88,negative,2020-06-24,-19.27,b3bdb8721cd34e6e17a1d79bf0fbfc91
90,negative,2020-06-25,-15.09,1a35fa4a11a0159e31dcd5755329f77a
94,negative,2020-06-26,-13.76,4ab461b55a716d5eaf863a58b9038e75
91,negative,2020-06-27,0.0,7d706c52bec19b8acea0d2a8cfaedca1
99,negative,2020-06-28,8.79,9077bbb65247672692c4dd38c118fe3b
97,negative,2020-06-29,6.59,a4ca3c1d888e2fdbdb7c2f524e827b22
105,negative,2020-06-30,19.32,d50570fddf414b96d544ff25490590d4
107,negative,2020-07-01,18.89,5c2357da5691763586fd426e94f9e1eb
110,negative,2020-07-02,17.02,cfc1cd1670cf91963cc468db08981690
112,negative,2020-07-03,23.08,6a9011a37f20e65ac4f639d531a5ebf6
112,negative,2020-07-04,13.13,045ac01e7a5c73acd1b2370a9fca0409
117,negative,2020-07-05,20.62,a0fc2667478027116452f8fe85f1d09c
120,negative,2020-07-06,14.29,87866d4a0b83d87c92392ddc39332777
116,negative,2020-07-07,8.41,f64a77d81a261adb9090d7103d79502c
121,negative,2020-07-08,10.0,cee215c553ea63a1e87fbd5ad5031108
122,negative,2020-07-09,8.93,70c899497fc4cdfd0b09670ef11ddec8
124,negative,2020-07-10,10.71,35b439a39c176cd2742fee089a611b3a
130,negative,2020-07-11,11.11,49933fd82bb521c2e0a4d7a644324613
134,negative,2020-07-12,11.67,6c44d6aa5e2146151e8df22e358b9398
138,negative,2020-07-13,18.97,6ea5e74bcfd29e9d09b3da571fbf768c
138,negative,2020-07-14,14.05,7fb58dc63f1bef6d2b7baf62d1ecffd1
140,negative,2020-07-15,14.75,2cc7af7d85933d456f6a5a0193d8789c
146,negative,2020-07-16,17.74,2608be688c6177603dd7a59da8450f4e
152,negative,2020-07-17,16.92,5ba030a629b6114d8b2ead433274ae7f
154,negative,2020-07-18,14.93,1d17495a75b54cf786b494e4f6356597
154,negative,2020-07-19,11.59,33ed19e6e24d9d4b89a111afb97c2bf0
165,negative,2020-07-20,19.57,b47f9dd5866ebf64e1ecde7f8ba42392
169,negative,2020-07-21,20.71,0f54435bcb08efb5369ba3c91c2cb541
168,negative,2020-07-22,15.07,02e51fe42bb79131d3c86af0f3d028d5
175,negative,2020-07-23,15.13,dc600e169e7f7ac50e039ac0fca54e1f
175,negative,2020-07-24,13.64,7a5385eb7e44c7ecc42958ba9e52caa5
179,negative,2020-07-25,16.23,cd7755314459449d00178341dacbd8a2
180,negative,2020-07-26,9.09,de3e517e7d5bb2be87dc6da53e0b14e7
175,negative,2020-07-27,3.55,acdf9c051e043be2e3ef469c1cdc1610
177,negative,2020-07-28,5.36,dc792d95ee4f20addd032ad8e6bab72d
176,negative,2020-07-29,0.57,2befcf0c995e2106f78d8e18fcd81a21
167,negative,2020-07-30,-4.57,640ff253336599b2e04a0506de20a715
175,negative,2020-07-31,-2.23,06e90b4b440fd2f8ecd28b79056f3fac
173,negative,2020-08-01,-3.89,2fdc917dc7337bff66539a62e2245533
195,negative,2020-08-02,11.43,bd18beb878de70e9f5e263d3d8021131
203,negative,2020-08-03,14.69,755abd5c6975b53db6ccd65691c94eb8
201,negative,2020-08-04,14.2,fd555c0a2d6acefaabb2749b9e2f1d24
204,negative,2020-08-05,22.16,7d1d96ed968d161fce1e3c1a93ec8ad8
212,negative,2020-08-06,21.14,ce1b71dee72fab10e107b64d75abc0f0
213,negative,2020-08-07,23.12,d5daa7a2a3cf3d1760f6dcfb6778027a
210,negative,2020-08-08,7.69,70ff2a9b8f333832b0fc13d4cd54c08e
197,negative,2020-08-09,-2.96,163de37ac1f2d4337a04f87f8a61ba28
190,negative,2020-08-10,-5.47,9ee374d85518fc35e7176187a7e95663
189,negative,2020-08-11,-7.35,529d8e2b9d23ecadd8dd1a7537b75d95
193,negative,2020-08-12,-8.96,334e6c31f4ae0cb331ce139c09dbabf2
195,negative,2020-08-13,-8.45,a37e2eafac7a95245f6952df60f31eef
189,negative,2020-08-14,-10.0,aa3b7f620f3ae1340a09ab954624c0d7
197,negative,2020-08-15,0.0,e1dda0af88160d9e3bda2d01734b0230
207,negative,2020-08-16,8.95,017e30f2b2521c14415079316a97bda5
204,negative,2020-08-17,7.94,5e3760c9442b3585c07aa468cc01915e
209,negative,2020-08-18,8.29,647d4bbdbfce9428c8dd075967c7d5d3
209,negative,2020-08-19,7.18,893b677afc3a049c3661876523a2a670
208,negative,2020-08-20,10.05,30df751b62804a4ada25f57e429d91f0
211,negative,2020-08-21,7.11,0843a400bab911cdb5f250ecd99aab67
210,negative,2020-08-22,1.45,2a1481b770927381c380383e8015d766
210,negative,2020-08-23,2.94,0410c4e896edcb0489ae42458718c6dc
221,negative,2020-08-24,5.74,37d3363915cc58bebadf27e6ba3450cc
220,negative,2020-08-25,5.26,c9b78a2325f7d950c884efcb307ddcb7
217,negative,2020-08-26,4.33,ec3527d0864210d0350900a31112c982
215,negative,2020-08-27,1.9,84c686a5eb3819c12cc34d56182f023c
222,negative,2020-08-28,5.71,47da2cc220c8c15503d04accf0444cd5
226,negative,2020-08-29,7.62,6db15fdbb221a146fea1d78e64cea52d
230,negative,2020-08-30,4.07,3361193e24a03e26833de7f2a26c7205
236,negative,2020-08-31,7.27,7143f906b339faf6626459c7002fe85b
240,negative,2020-09-01,10.6,eed7fec30c7a6f1cb1b02f4b23d046ac
241,negative,2020-09-02,12.09,16c11093e902357ae9b15382cea0c6f3
236,negative,2020-09-03,6.31,6052b4c340d6da84e061aa2369ed29ac
216,negative,2020-09-04,-4.42,64c81de59071f7dd1431d12c704674d9
205,negative,2020-09-05,-10.87,f026a063fd688e6b115e33948a040b19
201,negative,2020-09-06,-14.83,bb9605521a29cc51f6d20b6f7866dedb
187,negative,2020-09-07,-22.08,8b1ccb60657457eb965a437b87cfe813
178,negative,2020-09-08,-26.14,5ef2e04a6fae7d37e4cac0486f96140f
173,negative,2020-09-09,-26.69,e6db03e456e6e3d91cc7c9dfbfd280ae
165,negative,2020-09-10,-23.61,246a5e5bd416f01bec87fed1cae61163
168,negative,2020-09-11,-18.05,1ccd0ea9375af6f570f1da82329a770b
163,negative,2020-09-12,-18.91,0702b3778d2ae457f4ce4b19027b668a
158,negative,2020-09-13,-15.51,1a1b690cbffca0da750bb6287452950c
161,negative,2020-09-14,-9.55,109e9b22afe4563636f2ce8c882ea0c1
158,negative,2020-09-15,-8.67,a51b2ecee22ef2a5389755e6686c593d
158,negative,2020-09-16,-4.24,a6cf1c0b696a9fb0f288876a0a8d7413
158,negative,2020-09-17,-5.95,f81fb4ad728ecdd59f081ad562d55e3c
152,negative,2020-09-18,-6.75,9197a0077dfdc54d9e5eb0897ad9ac21
153,negative,2020-09-19,-3.16,2096a5346a35d96a989135d40afb90f0
160,negative,2020-09-20,-0.62,6c7661d54855d76644fd740a73e01038
151,negative,2020-09-21,-4.43,75201660b893b8d1a63a1a775f3c8e17
157,negative,2020-09-22,-0.63,343185a7673f09bb14efef1cd006d463
157,negative,2020-09-23,-0.63,741cf032517117fb7dd3635f5c20bc58
166,negative,2020-09-24,9.21,1d2746cfdabb74cf4e510142233bbac9
176,negative,2020-09-25,15.03,319832d1c79962bdf65086f5d373d219
180,negative,2020-09-26,12.5,d483b8ef7edd0cd2fa5dd3ccfecb57eb
185,negative,2020-09-27,22.52,6381cafc9bcdd94178376de53b368491
190,negative,2020-09-28,21.02,cdcebbdb4e2c66871e20f79639502c22
186,negative,2020-09-29,18.47,95431e61ed80f7ce708746cd7efb5f08
196,negative,2020-09-30,18.07,98f77862b812919464fbc6afeb5341f1
196,negative,2020-10-01,11.36,2bf3aa6b3645d4e91889b69fb1aaa38c
188,negative,2020-10-02,4.44,073a91bda3409effff49663517fef65e
186,negative,2020-10-03,0.54,e3199ecd6fe5d475ec3e48e12d242a75
175,negative,2020-10-04,-7.89,a68a1ac5b98d9537fbaf3bf0ff16f718
181,negative,2020-10-05,-2.69,82908946296eb4c846e31fa00adea12b
178,negative,2020-10-06,-9.18,35ae4f73f221f61b7b09e9dea13c8beb
178,negative,2020-10-07,-9.18,260dd0c5688d0711df06c79c6848c309
173,negative,2020-10-08,-7.98,a4cf7c99e461b15eb1b406721ccd248f
175,negative,2020-10-09,-5.91,daaf8b6d497baeec4ce6b1d3b33ff93f
182,negative,2020-10-10,4.0,4fc1420072e9e30ed0cd9742a4a31297
169,negative,2020-10-11,-6.63,f4691aed06612ca0f06cc1a116cdab35
162,negative,2020-10-12,-8.99,48d4ef1a027447e8d896f42bb24bb19c
161,negative,2020-10-13,-9.55,184cde1d18fa2e7182b297b932059749
153,negative,2020-10-14,-11.56,8c32334f58b75b7aef42eea8130d407b
160,negative,2020-10-15,-8.57,48bebfd96c4a2d24f1ddbaaffebdacff
161,negative,2020-10-16,-11.54,f97770b45b17e85212d7f3574c93dce6
152,negative,2020-10-17,-10.06,cd4cc9df70c79a63da1e4434d9924777
138,negative,2020-10-18,-14.81,b36218bd888a7f9e5b77ce021a7535bb
127,negative,2020-10-19,-21.12,be9f4cfc396e78b2ee9c19684df8da4a
124,negative,2020-10-20,-18.95,26ad0ae8c0b5b1529a60ab21800eede7
119,negative,2020-10-21,-25.63,f0b209423e2121efead8f69ae766a455
102,negative,2020-10-22,-36.65,da8d3c56412c35cd71d8c85d4424a495
95,negative,2020-10-23,-37.5,5eb578cae3008caa8bf24cf030abe6f4
96,negative,2020-10-24,-30.43,2c78cc75656452c68cde4257470098ba
91,negative,2020-10-25,-28.35,c55112eec7b641864ae337a8b492ab05
95,negative,2020-10-26,-23.39,3920d26a1be1e46ebb95dd2f5c9b09b9
92,negative,2020-10-27,-22.69,67ee1e5548adc85bb7e62b01a9d8a1ff
85,negative,2020-10-28,-16.67,386802b5d2ace2284a9a3aa2baaac6d8
85,negative,2020-10-29,-10.53,7ef9ae36c2ff39b9bc806c599fd316db
80,negative,2020-10-30,-16.67,0059f92eba4fcc943b9a93fe6737ad9d
78,negative,2020-10-31,-14.29,67b38093d3dfe4cd9717ccc0dba42379
75,negative,2020-11-01,-21.05,44ef5cd490bc5f07366f58280878e28f
71,negative,2020-11-02,-22.83,8f16eb7abaa1dec4732efb9ed75a1f8a
76,negative,2020-11-03,-10.59,05d898bb927971e397a7dfdf1ca1a17d
75,negative,2020-11-04,-11.76,33b050ad1f1db1f65e3de3d91680bc01
75,negative,2020-11-05,-6.25,dfbb08b80a8e0ce52fe9f21bc5fc6202
72,negative,2020-11-06,-7.69,969f16bc226f2f31c1f26e59c78847eb
59,negative,2020-11-07,-21.33,997dbe140fcc00099a0b1d1376b98c80
48,negative,2020-11-08,-32.39,844e5530dbe41535c67a03fff33b1935
38,negative,2020-11-09,-50.0,013ec1e3008024f4018d85697a92b1ff
31,negative,2020-11-10,-58.67,7e2b9a58bfaa9634a5444c7b0a31774d
34,negative,2020-11-11,-54.67,3b1ec6e6230b22f2c65411e11b70c61e
35,negative,2020-11-12,-51.39,6f9a5cfb9fa85820eae8aeba133823cd
35,negative,2020-11-13,-40.68,9de92a9b355f2a64b388899f8d4b8b1e
38,negative,2020-11-14,-20.83,4969241bea89cc4654818840a1d92276
40,negative,2020-11-15,5.26,c4e3d0a6ff2c39a70ba01cbf0aba965d
47,negative,2020-11-16,51.61,d473c43f07ac391da52d2e6825a67de9
49,negative,2020-11-17,44.12,02a100d2b49c50274e7a9062a6a5226a
48,negative,2020-11-18,37.14,4b064ea50b49fc80bb4fa553c2069e9c
52,negative,2020-11-19,48.57,70c275c0d42a6b1bd7ecc516701d7fec
58,negative,2020-11-20,52.63,22dabe55822c5ce964155d2b81fbb7ca
59,negative,2020-11-21,47.5,4728ea14506da51f879944b2611f6ca9
61,negative,2020-11-22,29.79,a980cc40c4f175e17b0c217247d9c046
57,negative,2020-11-23,16.33,b48db762fd5718c7717879b1e6c4580d
59,negative,2020-11-24,22.92,9b0c5cae793af8d62f15d4727b79d89f
57,negative,2020-11-25,9.62,82bf36a4c9601950151ae954a90b2139
50,negative,2020-11-26,-13.79,703721b74ce8f97d4a4d5c7c1fc568b7
45,negative,2020-11-27,-23.73,8478bce028fb8b786dc62ab4102e7697
46,negative,2020-11-28,-24.59,51071f01683b5aea17c42555a89834a3
36,negative,2020-11-29,-36.84,21aebe4e9201a532e76e83acf7f98ba3
42,negative,2020-11-30,-28.81,17fe7b3a739bc42951ac801dc763e9ee
41,negative,2020-12-01,-28.07,5dd48a929cbbda057ee28684a5f29b9c
41,negative,2020-12-02,-18.0,3faa7088b37c148b51ac90650351b73d
42,negative,2020-12-03,-6.67,4b2c7923eaae8a31691f59a5766a71a5
43,negative,2020-12-04,-6.52,f40c090e60c2d25b128995dc3a34061b
44,negative,2020-12-05,22.22,2ca73bc00ea7d21429b2da416682b15e
53,negative,2020-12-06,26.19,893e1197028fbaebc7aea9ced2f33b88
47,negative,2020-12-07,14.63,53aa4dafcbca42f67aaf543992e9ddea
46,negative,2020-12-08,12.2,d8e398ba5465d2015d89a146ef43281a
48,negative,2020-12-09,14.29,1278d35423a27efb875d014c43ed9e98
49,negative,2020-12-10,13.95,38e6656876de7e40aa7d5e3c5e6555bd
46,negative,2020-12-11,4.55,36e77c8c9812c93f01e7b86340a2fcfe
47,negative,2020-12-12,-11.32,500ab3b4c2aef308fccd67b23249caed
40,negative,2020-12-13,-14.89,7548d9a03c98431ab3c5e4428782ee98
41,negative,2020-12-14,-10.87,607d9647e7b34d6fa0dc7bb73d6cee09
42,negative,2020-12-15,-12.5,2db216da0d962536803ebbc53212924b
39,negative,2020-12-16,-20.41,862d76f4d8d8777aafd4df013e3ffe56
35,negative,2020-12-17,-23.91,4546ca501aaf3cbf8293f0783e802a00
36,negative,2020-12-18,-23.4,74bf5a7ef070cf5b64ca31bbc94e61d5
34,negative,2020-12-19,-15.0,d7ad0368de9de88e9333485d7178d182
34,negative,2020-12-20,-17.07,547ae4ffea746a1b1a1ee3dd3a5424ce
31,negative,2020-12-21,-26.19,17b4699147e54ac9732c44a0bbcdcabc
31,negative,2020-12-22,-20.51,ea61b8a1cd16dce96f0cb9cc64ba307e
34,negative,2020-12-23,-2.86,5a241588c1491afbc6da7044edd4377d
37,negative,2020-12-24,2.78,f94b6734c67a872337c4c45e0ec2614b
36,negative,2020-12-25,5.88,2cc13a2a5e23fc2d56d29f5a33d6ed8b
40,negative,2020-12-26,17.65,edef36e60e308df573b191257c2eeb2e
38,negative,2020-12-27,22.58,1358b3459b3c38dae9160f0a013fcecf
39,negative,2020-12-28,25.81,cdf3ee3f88f0b4db52f3c69422aba8c7
40,negative,2020-12-29,17.65,e696a3dee848436c551a9406df213e56
43,negative,2020-12-30,16.22,2f43e82d7653f95d2965d2cffdc8a82a
43,negative,2020-12-31,19.44,bb9cbc5503937f8a63865a424cf7e05f
48,negative,2021-01-01,20.0,b012bd22ecadae0185c8d1d6d713cdd2
56,negative,2021-01-02,47.37,29a78594ea6987a339c28c59c61df1a4
58,negative,2021-01-03,48.72,7556b2f2a008f65e3751527b7c713e0b
56,negative,2021-01-04,40.0,02727284ab9b214684d1eb1b1ae3fd87
54,negative,2021-01-05,25.58,b476c7c4a66a4e2b6b8432c6fd3aaf0a
47,negative,2021-01-06,9.3,b4f4377593f66b7fdaeb6dae689d972f
50,negative,2021-01-07,4.17,f89ce7e8f8db86657c0e69d19982469c
50,negative,2021-01-08,-10.71,94375611e82a42fb075d867ad095b374
36,negative,2021-01-09,-37.93,92005efa85b41acb00ad676acc5396fd
35,negative,2021-01-10,-37.5,0874636b471aca5262ce95f69d5f5962
36,negative,2021-01-11,-33.33,1616daefc1dc8277c8b089825d1fc0ee
38,negative,2021-01-12,-19.15,d315818a7c4a9dbcb84d025d376c8b39
41,negative,2021-01-13,-18.0,2cd692863af77b61506d87998b765003
38,negative,2021-01-14,-24.0,7f97fa64900b9052e8075f2e8140d032
38,negative,2021-01-15,5.56,3d99d9a64c0d8fe23827818c2fc374d4
37,negative,2021-01-16,5.71,e61c3df7e383bbdd62ad934699503fb1
33,negative,2021-01-17,-8.33,9ac7976a3b4a2f6af7a8819402c46be1
34,negative,2021-01-18,-10.53,ab76efac079cd70d35b835f413fb70c8
33,negative,2021-01-19,-19.51,e9564da112301e5ee7ace5d6931a6d9d
31,negative,2021-01-20,-18.42,5e5e28f341204b00fcc651beb7d2ae17
29,negative,2021-01-21,-23.68,c3a140200730e567c6a7d4e6af437dc9
25,negative,2021-01-22,-32.43,fe6f926cbc53551392b2174f40737e3c
25,negative,2021-01-23,-24.24,79efc0ffd6339ecfca2d88602f8dcd87
22,negative,2021-01-24,-35.29,b28af0dc0a8e6ded5129f5dce9131a08
18,negative,2021-01-25,-45.45,1fbac342c9eaf0a3623cd6bc2ec5b4ed
