LISTING_ID,LISTING_NAME,MINIMUM_NIGHTS,HOST_ID,ROOM_TYPE,PRICE,CREATED_AT,UPDATED_AT
14051026,Neukölln - The place to be!,3,20393670,Private room,26.000,2016-07-24 07:57:02,2016-07-24 07:57:02
14052242,"Comfy room in great, central hood",3,84283587,Private room,39.000,2016-07-31 04:38:21,2016-07-31 04:38:21
14052781,"Ruhige, helle Wohnung in Kreuzberg / Mitte",2,22983765,Entire home/apt,110.000,2016-08-17 08:29:25,2016-08-17 08:29:25
14053917,modern design flat in vibrant Friedrichshain,2,84192909,Entire home/apt,84.000,2017-04-13 08:49:58,2017-04-13 08:49:58
14054980,"Helle, sonnige Altbauwohnung mit Klavier",7,81941440,Private room,36.000,2016-07-11 13:03:45,2016-07-11 13:03:45
14056597,Sunny attic apartment in Neukölln,7,63055259,Entire home/apt,89.000,2016-08-19 18:25:08,2016-08-19 18:25:08
14061200,Nice 3-room priv. family apt. very central,3,84401747,Entire home/apt,95.000,2016-08-09 20:37:29,2016-08-09 20:37:29
14061997,Beautiful room in neukölln,1,52913342,Private room,30.000,2016-07-31 10:15:57,2016-07-31 10:15:57
14063116,Lovely and bright room in Neukölln,1,84422947,Private room,40.000,2016-07-20 18:20:17,2016-07-20 18:20:17
14066866,Spacious room in the heart of Kreuzberg,3,84466396,Private room,25.000,2021-11-01 20:39:35,2021-11-01 20:39:35
14071962,Amazing room with 2 terraces!,1,40479900,Private room,25.000,2016-07-18 05:36:29,2016-07-18 05:36:29
14073167,Cozy apartment between Kreuzberg&Schöneberg,4,84542331,Entire home/apt,40.000,2016-08-10 04:32:03,2016-08-10 04:32:03
14074076,Bright room with balcony in Friedrichshain,3,84554253,Private room,49.000,2016-08-09 16:58:16,2016-08-09 16:58:16
14080384,Zentral gelegene grüne Oase für Haustierfreunde,2,84637557,Private room,28.000,2019-08-18 11:46:10,2019-08-18 11:46:10
14082236,Cool and Creative in Friedrichshain,1,561918,Private room,100.000,2018-10-10 01:05:22,2018-10-10 01:05:22
14082396,BIG APARTMENT-PRIME LOCATION-BEST PRICE! |B0303,2,23904144,Entire home/apt,240.000,2016-07-31 05:41:02,2016-07-31 05:41:02
14084194,Lovely room in the heart of Kreuzberg.,2,6631653,Private room,50.000,2016-07-28 09:02:58,2016-07-28 09:02:58
14084436,Lovely Apartement Prenzlauer Berg,5,17753734,Entire home/apt,65.000,2016-08-21 19:07:25,2016-08-21 19:07:25
14085526,1000 ft² canal-front Kreuzkölln dream apartment,28,3275410,Entire home/apt,95.000,2016-10-28 13:10:01,2016-10-28 13:10:01
14088349,Spacious Flat while we are out of town.,5,13262164,Entire home/apt,50.000,2021-10-31 22:03:03,2021-10-31 22:03:03
14088570,"3 Zimmer, Küche, Bad und Fahrrad.",3,84733117,Entire home/apt,72.000,2021-10-28 19:24:51,2021-10-28 19:24:51
14089858,Experience of a special kind - Mini-loft in Mitte,2,84748525,Entire home/apt,89.000,2016-07-31 14:31:36,2016-07-31 14:31:36
14096485,Pretty 1Room flat in Spandau(14)/ Berlin,30,79430806,Entire home/apt,50.000,2016-12-13 08:52:16,2016-12-13 08:52:16
14098956,"NEW Studio Apartment, Sonnenallee, Wi-Fi",2,27952946,Entire home/apt,79.000,2016-07-26 01:52:37,2016-07-26 01:52:37
14101211,Cosy room with GARDEN in multiculti neighbourhood,6,16825237,Private room,30.000,2021-11-14 02:25:35,2021-11-14 02:25:35
14101277,"Central bright room with balcony, kitchen and bath",7,5964660,Private room,25.000,2016-08-10 09:56:31,2016-08-10 09:56:31
14103201,Helles ruhiges Neubauapartment mit TOP-Ausstattung,4,4552406,Entire home/apt,100.000,2016-09-02 12:25:02,2016-09-02 12:25:02
14104670,Big private room in Neukölln with balcony,4,57438376,Private room,35.000,2016-12-27 10:56:12,2016-12-27 10:56:12
14105788,room in F-hain,1,74675449,Private room,20.000,2017-03-06 04:09:54,2017-03-06 04:09:54
14106866,Cozy room in Friedrichshain,1,84949216,Private room,25.000,2017-08-11 04:19:30,2017-08-11 04:19:30
14116778,Lovely room for holidays,5,85075824,Private room,14.000,2016-07-22 03:26:35,2016-07-22 03:26:35
14117363,Zimmer mit Süd-Balkon,7,33226272,Private room,20.000,2021-11-10 18:26:54,2021-11-10 18:26:54
14118331,"Gemütliches, großes 25m2 Zimmer in Alt-Treptow",4,42372777,Private room,20.000,2016-08-08 04:16:38,2016-08-08 04:16:38
14118554,Luxuriöses City Apartment am Nollendorfplatz,92,85092590,Entire home/apt,69.000,2016-09-01 11:39:40,2016-09-01 11:39:40
14119192,Beautiful room in Friedrichshain,7,18303975,Private room,20.000,2016-08-12 10:09:14,2016-08-12 10:09:14
14119680,Sunny room in the heart of Kreuzberg,2,31209187,Private room,49.000,2017-03-05 18:57:58,2017-03-05 18:57:58
14120703,Tolle Wohnung sucht Gäste,1,67024403,Entire home/apt,84.000,2021-10-24 15:34:32,2021-10-24 15:34:32
14135015,"BERLIN ""Prenzl.Berg"" quiet apartment in the centre",4,69808508,Entire home/apt,70.000,2021-10-27 18:49:36,2021-10-27 18:49:36
14141349,"Perfect, beautiful place in the city",3,85369900,Entire home/apt,50.000,2021-11-09 04:30:34,2021-11-09 04:30:34
14146501,Studio Room in Kreuzkoll,7,4231031,Private room,23.000,2017-08-17 13:06:17,2017-08-17 13:06:17
14146962,Central 2-room apartment - light flooded,5,65540111,Entire home/apt,37.000,2016-09-18 21:55:27,2016-09-18 21:55:27
14149980,Nature in the city - cosy flat in Prenzlauer Berg,6,66309353,Private room,60.000,2016-07-26 10:37:23,2016-07-26 10:37:23
14152252,city idyll in Mitte/Prenzlauer Berg,1,1305644,Entire home/apt,52.000,2021-10-30 10:00:11,2021-10-30 10:00:11
14157389,familienfreundliche Wohnung mitten im Prenzlberg,7,85588853,Entire home/apt,61.000,2016-08-03 18:08:57,2016-08-03 18:08:57
14158399,Lovely apartment in Berlin Neukölln,6,25127275,Entire home/apt,48.000,2016-07-23 23:50:21,2016-07-23 23:50:21
14159874,Helle Hinter-H-Wohnung 45m 4.Etage Kurfürstendammr,29,1574908,Entire home/apt,38.000,2017-03-27 05:44:35,2017-03-27 05:44:35
14162936,Cooles Zimmer - Schlesisches Tor / Kreuzberg,5,85254718,Private room,35.000,2021-11-09 13:11:40,2021-11-09 13:11:40
14163014,spacious and sytlisch  loft-apartment,6,2837924,Entire home/apt,84.000,2016-07-31 20:12:42,2016-07-31 20:12:42
14165485,Appartment über den Dächern Berlins 12. - 16. 8.,4,59138020,Entire home/apt,96.000,2016-07-26 13:28:52,2016-07-26 13:28:52
14167097,Extremely central room in Berlin!,2,80640615,Private room,50.000,2016-07-25 14:31:42,2016-07-25 14:31:42
14171889,"Beautiful flat in perfect location, Prenzl'berg",5,85790304,Entire home/apt,50.000,2016-08-02 04:41:17,2016-08-02 04:41:17
14171995,Beautiful Bohemian Flat in the Center w/ 2 cats,6,15213063,Private room,50.000,2016-08-11 17:35:18,2016-08-11 17:35:18
14173141,Cozy room with balcony - schönes Zimmer mit Balkon,5,85804457,Private room,18.000,2016-07-31 08:53:27,2016-07-31 08:53:27
14173499,Grüne Stadtoase kinderfreundlich 45qm/700qm Garten,7,45160095,Entire home/apt,110.000,2021-11-18 12:53:41,2021-11-18 12:53:41
14173644,Nice flat on Staakenerstr (34)/Spandau,30,79430806,Entire home/apt,55.000,2017-02-06 14:23:52,2017-02-06 14:23:52
14178499,Enjoy living in West-Berlin's Center,14,85872649,Private room,35.000,2021-11-02 10:43:45,2021-11-02 10:43:45
14180567,big and cozy room in Prenzlauer Berg,6,85901073,Private room,24.000,2016-08-27 18:02:37,2016-08-27 18:02:37
14189358,Sonnige Wohnung nah am Tempelhofer Feld,3,86023236,Entire home/apt,50.000,2016-07-29 05:13:53,2016-07-29 05:13:53
14191082,Design and Garden piece in the midst of MITTE,2,632174,Entire home/apt,180.000,2016-08-29 18:39:57,2016-08-29 18:39:57
14191271,Flatshare Room in Exciting Neighborhood !,4,6978996,Private room,11.000,2016-07-29 15:21:01,2016-07-29 15:21:01
14195566,Nice floor in Maisonette with 2 bedrooms,5,4023263,Entire home/apt,71.000,2016-07-20 16:18:23,2016-07-20 16:18:23
14195837,Großzügiges und helles Zimmer in Schöneberg,3,86086008,Private room,37.000,2016-07-27 02:44:26,2016-07-27 02:44:26
14195933,Gute Unterkunft in idealer Lage,1,46554922,Private room,30.000,2021-11-04 03:43:40,2021-11-04 03:43:40
14199196,Schöne 1 Zimmer Wohnung in friedrichhein,3,40631120,Entire home/apt,50.000,2016-07-27 23:44:03,2016-07-27 23:44:03
14199637,"Urban, cosy & central in Prenzlauer Berg",3,86139032,Private room,25.000,2016-08-06 10:21:37,2016-08-06 10:21:37
14200405,Dachgeschosszimmer in Köpenicker Märchenviertel,7,86149098,Private room,13.000,2016-08-18 20:00:33,2016-08-18 20:00:33
14200671,Cosy and green Room in Neukölln,5,6666365,Private room,35.000,2016-11-19 14:52:12,2016-11-19 14:52:12
14201780,WG-Zimmer 15.08-11.09.,9,86166545,Private room,200.000,2016-08-18 06:08:24,2016-08-18 06:08:24
14208369,"Berlin Mitte, 2 room apartment",2,74943200,Entire home/apt,45.000,2016-08-05 09:47:23,2016-08-05 09:47:23
14208635,Nice Flat near Kudamm :),2,45725092,Entire home/apt,16.000,2016-08-03 05:27:03,2016-08-03 05:27:03
14209888,großes Altbauzimmer am Kurfürstendamm,1,75890451,Private room,36.000,2016-08-12 22:53:24,2016-08-12 22:53:24
14211497,"simple, practical friedrichshain room",2,24470743,Private room,75.000,2021-10-29 15:29:35,2021-10-29 15:29:35
14218009,sonnige Wohnung in Berlin Neukölln,3,24536724,Entire home/apt,70.000,2017-03-02 01:10:15,2017-03-02 01:10:15
14218434,Lovely apartment in the heart of Prenzlauer berg,2,24650038,Entire home/apt,85.000,2016-08-21 19:29:17,2016-08-21 19:29:17
14218762,Wunderschöne Neubauwohnung in Berlin-Reinickendorf,3,86372685,Entire home/apt,23.000,2016-08-03 11:18:44,2016-08-03 11:18:44
14224823,"Big, Bright, Beautiful European Room!",1,5368594,Private room,11.000,2021-10-22 21:10:30,2021-10-22 21:10:30
14226951,"Room right on Kottbusser Tor, Kreuzberg",7,61572570,Private room,22.000,2016-07-30 11:35:08,2016-07-30 11:35:08
14227649,Zwei Zimmer Apartment (Erdgeschoss),60,8912086,Entire home/apt,49.000,2019-12-12 12:42:07,2019-12-12 12:42:07
14227880,Room with nice view in the heart of Neukölln,5,6711612,Private room,24.000,2016-08-01 16:12:04,2016-08-01 16:12:04
14228442,2rooms comfortable apartment Berlin-Charlottenburg,5,86484113,Entire home/apt,83.000,2016-12-21 13:15:05,2016-12-21 13:15:05
14232817,Schönes Zimmer am Körnerkiez in Neukölln,5,86528339,Private room,30.000,2021-11-14 03:29:12,2021-11-14 03:29:12
14233133,"helles, luftiges Zimmer bei Mauergrenze in Mitte",3,86306399,Private room,20.000,2016-08-10 13:50:52,2016-08-10 13:50:52
14233505,Cozy Room in the heart of Kreuzberg,30,60530735,Private room,40.000,2016-07-24 19:08:33,2016-07-24 19:08:33
14234531,45m2 Maisonette nahe Rummelsburg,2,29447273,Entire home/apt,45.000,2016-08-11 21:20:58,2016-08-11 21:20:58
14234601,cozy apartment with terrace in neukölln,3,86551352,Entire home/apt,52.000,2016-08-01 04:21:50,2016-08-01 04:21:50
14242851,beautiful.room.Neukolln.near Sonnenallee&Maybach,2,9741799,Private room,29.000,2016-08-21 23:50:51,2016-08-21 23:50:51
14242909,"Brigth room, cozy place, southern Schöneberg",5,84089104,Private room,16.000,2021-11-06 01:34:20,2021-11-06 01:34:20
14243394,Große Dachgeschoßwohnung mit Kamin in Berlin,7,86661615,Entire home/apt,70.000,2016-08-12 03:02:25,2016-08-12 03:02:25
14244735,Kleine bunte 2-Zimmer-Wohnung,3,86675603,Entire home/apt,30.000,2016-09-08 23:07:43,2016-09-08 23:07:43
14251744,Kieztouristen und Berlinentdecker aufgepasst!,1,86361408,Entire home/apt,63.000,2021-10-21 15:42:50,2021-10-21 15:42:50
14252239,Typical Berlin APARTMENT (66qm) FOR EXCLUSIVE USE,5,13802829,Private room,39.000,2016-08-25 16:24:25,2016-08-25 16:24:25
14257187,Gästezimmer für nette Besucher,1,1819907,Private room,58.000,2016-09-02 22:40:41,2016-09-02 22:40:41
14257495,"Super central,super quiet,close Rosenthaler Platz",2,2264025,Private room,49.000,2016-07-21 20:18:55,2016-07-21 20:18:55
14259993,Zimmer im Grünen mit separatem Bad,2,83693578,Private room,30.000,2016-10-01 15:33:09,2016-10-01 15:33:09
14260987,Nice WG:) Central Berlin+fireplace,3,86871992,Private room,40.000,2016-07-31 11:47:48,2016-07-31 11:47:48
14264645,Helle Altbauwohnung im schönen Körnerkiez,1,58670355,Entire home/apt,60.000,2016-08-10 19:38:18,2016-08-10 19:38:18
14271993,cosy apartment in the heart of Berlin,2,87008506,Entire home/apt,40.000,2016-08-20 14:23:42,2016-08-20 14:23:42
14285959,"Central Apartment, Prenzlauerberg #Bötzowkiez",3,4545558,Private room,35.000,2016-08-09 16:20:33,2016-08-09 16:20:33
14287714,cosy bright room in the middle of Friedrichshain,3,87210974,Private room,42.000,2016-11-22 19:12:57,2016-11-22 19:12:57
14288423,"Perfect central location - bright, beautiful space",4,11386078,Private room,49.000,2016-08-10 05:57:19,2016-08-10 05:57:19
14289217,inner core Wrangelkiez music friends,1,87224676,Private room,22.000,2016-07-26 05:11:42,2016-07-26 05:11:42
14298327,"Cosy, lightflooded appartment",2,20029104,Private room,20.000,2016-09-24 13:11:22,2016-09-24 13:11:22
14298906,Bright room in Neukölln near Tempelhofer Feld,2,27148260,Private room,40.000,2021-11-13 17:01:19,2021-11-13 17:01:19
14306417,Lichtdurchflutete 2-Zimmer-Whg in Baumschulenweg,4,80861390,Entire home/apt,55.000,2017-04-11 07:10:42,2017-04-11 07:10:42
14306853,"Big, guiet room + balkony in the perfect location",1,72652631,Private room,40.000,2016-07-24 06:29:24,2016-07-24 06:29:24
14307948,"Bright, modern flat in Neukölln <3",3,27148260,Entire home/apt,50.000,2016-08-07 16:30:16,2016-08-07 16:30:16
14309900,Komfortables Apartment in Tempelhof,30,8912086,Entire home/apt,69.000,2017-04-22 05:52:43,2017-04-22 05:52:43
14311547,Beautiful room in Heart of Kreuzberg,5,87479236,Private room,62.000,2016-08-06 19:13:54,2016-08-06 19:13:54
14312400,"near FU-University,  cat & Yoga inclusive",3,87250324,Private room,35.000,2016-07-23 12:59:24,2016-07-23 12:59:24
14312606,Studio Apartment in Wilmersdorf (Kudamm Nähe),60,8912086,Entire home/apt,69.000,2019-11-03 02:26:28,2019-11-03 02:26:28
14312610,Spacious room (28qm) close to city center,4,44498472,Private room,45.000,2016-08-24 20:58:47,2016-08-24 20:58:47
14314574,Spacy 220 sqm Loft in historic Factory,1,87442687,Entire home/apt,272.000,2016-09-22 18:39:18,2016-09-22 18:39:18
14315409,Schöne Altbauwohnung in Schöneberg,5,87526289,Entire home/apt,50.000,2018-05-03 21:43:14,2018-05-03 21:43:14
14318884,"lovely room, nice flat with little garden Neukölln",3,4908062,Private room,50.000,2016-09-12 12:33:11,2016-09-12 12:33:11
14318952,Room in Friedrichshain,7,87575079,Private room,39.000,2016-08-15 16:58:42,2016-08-15 16:58:42
14327015,Horse Stable Ground Floor Loft,1,87442687,Entire home/apt,250.000,2016-10-13 00:51:30,2016-10-13 00:51:30
14327681,Big and bright room in Kruezburg,5,40321159,Private room,29.000,2016-08-17 06:34:50,2016-08-17 06:34:50
14332936,Peaceful duplex in the hip neighborhood,5,394381,Entire home/apt,79.000,2016-08-07 15:04:14,2016-08-07 15:04:14
14333404,Kleines Zimmer mit Hochbett,5,87742113,Private room,25.000,2021-11-04 14:54:57,2021-11-04 14:54:57
14333714,Horse Stable First Floor Loft,1,87442687,Entire home/apt,251.000,2016-08-08 21:00:12,2016-08-08 21:00:12
14335678,Horse Stable Hayloft,1,87442687,Entire home/apt,250.000,2017-03-25 21:29:09,2017-03-25 21:29:09
14338594,Cozy apartment in Schöneberg,1,13404637,Entire home/apt,45.000,2016-08-16 08:46:46,2016-08-16 08:46:46
14353707,Quiet & Relaxed Room in the Heart of Berlin,9,87796094,Private room,29.000,2016-08-13 23:08:23,2016-08-13 23:08:23
14355328,Bright room right in center of Berlin!,1,28989527,Private room,25.000,2016-08-15 23:47:50,2016-08-15 23:47:50
14362551,nice room in familyhouse in Pankow,5,72905027,Private room,22.000,2016-09-30 16:40:46,2016-09-30 16:40:46
14363095,beautiful apartment in central Berlin,1,57552482,Entire home/apt,40.000,2021-11-05 23:47:47,2021-11-05 23:47:47
14366788,a real sweet room close to the Bierpinsel-Building,3,71553253,Private room,32.000,2016-11-05 09:20:16,2016-11-05 09:20:16
14366842,Beautiful Split-Level Oasis - balcony & king size,7,6999167,Private room,45.000,2016-08-04 14:07:12,2016-08-04 14:07:12
14368620,Boutique Rooftop Apartment 1237 sqf in City West,3,2262593,Entire home/apt,135.000,2016-08-12 10:19:32,2016-08-12 10:19:32
14380505,Sunny room in the heart of Kreuzberg with balcony,1,7726527,Private room,45.000,2016-07-23 22:51:16,2016-07-23 22:51:16
14381251,Dilo Apartments - MyGold Apartment,4,88289316,Entire home/apt,194.000,2016-08-27 19:26:40,2016-08-27 19:26:40
14386732,In the heart of Kreuzkölln,3,81291180,Entire home/apt,44.000,2016-08-05 17:55:48,2016-08-05 17:55:48
14393573,Room In A 120qm Old Apartment (close to Berlinale),5,88441274,Private room,25.000,2016-11-01 01:00:38,2016-11-01 01:00:38
14396012,Cosy aptm in Mitte near Mauerpark,10,8196161,Entire home/apt,53.000,2021-11-17 08:04:29,2021-11-17 08:04:29
14397637,4 Bettzimmer mit Dusche und WC,1,88478887,Private room,169.000,2018-05-03 00:18:02,2018-05-03 00:18:02
14400884,80qm Ladenwohung in Berlins altem Westen,5,7733950,Entire home/apt,47.000,2016-08-20 18:34:40,2016-08-20 18:34:40
14403214,Central room with great view,3,44014950,Private room,45.000,2016-09-15 00:26:54,2016-09-15 00:26:54
14408793,Design space in Xberg - Bedroom w/ private bath,2,2835392,Private room,69.000,2018-04-07 06:35:32,2018-04-07 06:35:32
14410819,Big beautiful room in the middle of Neukölln,2,88638098,Private room,24.000,2016-08-08 06:27:49,2016-08-08 06:27:49
14411291,quiet/charming old building apartment in Weißensee,1,6364320,Entire home/apt,85.000,2018-02-13 08:45:13,2018-02-13 08:45:13
14411608,Gemütliche 2 Zimmer in Moabit.,5,87261807,Entire home/apt,40.000,2017-03-05 13:09:03,2017-03-05 13:09:03
14411901,*Home sweet home*,2,88649368,Entire home/apt,59.000,2016-08-06 14:59:43,2016-08-06 14:59:43
14415264,"Comfy, stylish bedroom in Kreuzkölln Apartment",28,32281055,Private room,20.000,2017-09-22 23:14:04,2017-09-22 23:14:04
14424087,2 rooms apartment in Prenzlauberg with a balcony,2,35880089,Entire home/apt,110.000,2016-08-09 10:18:20,2016-08-09 10:18:20
14424131,Double Room in Prenzlauer Berg,1,64795600,Private room,47.000,2016-08-13 04:56:05,2016-08-13 04:56:05
14434676,Ruhiges Zuhause am Rand Berlins,1,10834707,Entire home/apt,70.000,2019-02-22 02:50:41,2019-02-22 02:50:41
14435290,LEGO,3,88856001,Entire home/apt,170.000,2016-09-09 06:35:45,2016-09-09 06:35:45
14436886,Large and light apartment // Central in Mitte,2,9481099,Entire home/apt,150.000,2018-12-07 01:33:05,2018-12-07 01:33:05
14440109,Bright apartment in the heart of Rixdorf,2,16288216,Entire home/apt,35.000,2021-11-16 02:09:47,2021-11-16 02:09:47
14443689,Bright Cosy Room,5,73996689,Private room,21.000,2016-08-03 16:31:17,2016-08-03 16:31:17
14459706,Single Room with balcony in the heart of Neukölln,2,88647181,Private room,30.000,2016-08-22 09:49:36,2016-08-22 09:49:36
14464850,GRAND 2ROOMS Central City Apt 1,1,54039179,Entire home/apt,109.000,2016-09-09 00:27:01,2016-09-09 00:27:01
14466069,Large Room with Balcony in Kreuzberg,2,20369059,Private room,45.000,2016-08-06 01:17:05,2016-08-06 01:17:05
14467506,Cosy room in Berlin-Westend,2,6962136,Private room,30.000,2017-03-09 00:45:55,2017-03-09 00:45:55
14469380,Tiny Apartment near Park,1,85050799,Entire home/apt,53.000,2016-08-06 18:22:08,2016-08-06 18:22:08
14470451,1 Room in a sunny apartment in Friedrichshain,3,89183339,Private room,19.000,2016-08-22 00:10:22,2016-08-22 00:10:22
14470682,Lovely Appartmentroom central&quiet,1,89194980,Private room,44.000,2016-08-13 15:51:49,2016-08-13 15:51:49
14481572,Good Vibes Maisonette,8,84780003,Entire home/apt,60.000,2016-12-12 21:12:23,2016-12-12 21:12:23
