LISTING_ID,LISTING_NAME,LISTING_URL,ROOM_TYPE,MINIMUM_NIGHTS,HOST_ID,PRICE_STR,CREATED_AT,UPDATED_AT
10520393,"Sunny, cosy  & fully functional Apartment in Pberg",https://www.airbnb.com/rooms/10520393,Entire home/apt,4,72857320,$70.00,2016-10-26 00:15:23,2016-10-26 00:15:23
10521477,Gemütliche Hütte in Berlin,https://www.airbnb.com/rooms/10521477,Entire home/apt,2,10882737,$23.00,2021-11-02 18:00:32,2021-11-02 18:00:32
10531228,Schönes Zimmer in Tempelhof,https://www.airbnb.com/rooms/10531228,Private room,1,54307874,$35.00,2021-11-08 06:24:39,2021-11-08 06:24:39
10534959,"Spacious, sunny room in Neukölln",https://www.airbnb.com/rooms/10534959,Private room,4,7982625,$21.00,2016-09-23 12:08:24,2016-09-23 12:08:24
10545874,Gemütliche Familienbleibe,https://www.airbnb.com/rooms/10545874,Entire home/apt,1,5867606,$40.00,2021-11-03 05:15:23,2021-11-03 05:15:23
10546720,Villa Tempelhof - 16qm Privatzimmer mit Balkon,https://www.airbnb.com/rooms/10546720,Private room,7,13105766,$25.00,2021-10-24 05:20:02,2021-10-24 05:20:02
10547896,Cozy Privatroom next to Ku'damm,https://www.airbnb.com/rooms/10547896,Private room,2,19697534,$42.00,2017-12-09 19:05:12,2017-12-09 19:05:12
10556839,Zimmer nahe dem Tempelhofer Feld,https://www.airbnb.com/rooms/10556839,Private room,1,54450641,$25.00,2021-11-02 02:12:05,2021-11-02 02:12:05
10558428,Bright room next to Görlitzer Park,https://www.airbnb.com/rooms/10558428,Private room,1,20448595,$25.00,2021-10-22 11:01:01,2021-10-22 11:01:01
10564112,Cozy room in Prenzlauer Berg,https://www.airbnb.com/rooms/10564112,Private room,3,19431485,$28.00,2017-02-11 18:13:04,2017-02-11 18:13:04
10585302,Bright room with Balcony,https://www.airbnb.com/rooms/10585302,Private room,0,29216174,$14.00,2021-11-10 22:13:08,2021-11-10 22:13:08
10585361,schöne und ruhige 2 Raumwohnung,https://www.airbnb.com/rooms/10585361,Entire home/apt,92,33821824,$43.00,2021-11-05 19:54:00,2021-11-05 19:54:00
10586683,"Spacious, lovely Prenzlauer Berg Live/Work space",https://www.airbnb.com/rooms/10586683,Private room,14,1095987,$41.00,2016-02-23 23:48:39,2016-02-23 23:48:39
10616980,Right in the middle of things,https://www.airbnb.com/rooms/10616980,Private room,1,14439231,$35.00,2016-07-15 15:26:12,2016-07-15 15:26:12
10627020,New top Fluor in top Location,https://www.airbnb.com/rooms/10627020,Entire home/apt,30,7114027,$50.00,2016-05-29 11:23:43,2016-05-29 11:23:43
10644579,2 room apartment in City West,https://www.airbnb.com/rooms/10644579,Entire home/apt,2,1275576,$63.00,2016-03-26 14:26:06,2016-03-26 14:26:06
10651356,Beautiful room near Main Station,https://www.airbnb.com/rooms/10651356,Private room,2,55002456,$25.00,2016-01-23 18:09:18,2016-01-23 18:09:18
10659774,"Near to Alexanderplatz, Easy Access from Airports",https://www.airbnb.com/rooms/10659774,Private room,4,30724108,$58.00,2016-04-29 00:11:48,2016-04-29 00:11:48
10673562,Room in central Kreuzberg,https://www.airbnb.com/rooms/10673562,Private room,1,55133496,$30.00,2016-02-07 14:57:33,2016-02-07 14:57:33
10674280,calm space for family and friends,https://www.airbnb.com/rooms/10674280,Entire home/apt,1,36606075,$35.00,2021-11-12 16:17:26,2021-11-12 16:17:26
10679486,Apartment on the beautiful Forsters,https://www.airbnb.com/rooms/10679486,Entire home/apt,1,9697147,$50.00,2021-11-05 17:26:09,2021-11-05 17:26:09
10683962,Beautiful room in Neukölln,https://www.airbnb.com/rooms/10683962,Private room,3,27655277,$32.00,2016-02-06 23:13:28,2016-02-06 23:13:28
10691423,Nice 2 room Apt. at Weinbergspark,https://www.airbnb.com/rooms/10691423,Entire home/apt,4,55235883,$90.00,2016-03-09 19:34:23,2016-03-09 19:34:23
10695373,Private room in Prenzlauerg,https://www.airbnb.com/rooms/10695373,Private room,7,50198806,$28.00,2016-02-22 12:31:22,2016-02-22 12:31:22
10698054,Cosy and stylish flat in Keuzberg,https://www.airbnb.com/rooms/10698054,Entire home/apt,10,32374841,$55.00,2016-01-24 22:08:44,2016-01-24 22:08:44
10699229,Nice Apartment in Kreuzberg,https://www.airbnb.com/rooms/10699229,Entire home/apt,2,16594174,$98.00,2021-11-11 21:47:54,2021-11-11 21:47:54
10699922,Ruhig und Kuschelig mit 2 Katern.,https://www.airbnb.com/rooms/10699922,Private room,1,55282143,$39.00,2021-11-04 16:46:41,2021-11-04 16:46:41
10704874,Central stylish apartment in Fhain,https://www.airbnb.com/rooms/10704874,Entire home/apt,180,55312310,$41.00,2016-02-24 02:10:23,2016-02-24 02:10:23
10713732,20qm super nice apartment Neukölln- good conection,https://www.airbnb.com/rooms/10713732,Private room,1,55367578,$30.00,2021-11-14 09:55:06,2021-11-14 09:55:06
10719503,YourSweetHome14,https://www.airbnb.com/rooms/10719503,Entire home/apt,2,55398739,$99.00,2016-02-24 16:58:13,2016-02-24 16:58:13
10725018,Room in the best area of Kreuzberg,https://www.airbnb.com/rooms/10725018,Private room,4,55428645,$28.00,2016-12-15 13:34:19,2016-12-15 13:34:19
10727378,Downtown Kreuzberg,https://www.airbnb.com/rooms/10727378,Private room,1,43836552,$25.00,2016-02-01 01:11:48,2016-02-01 01:11:48
10736361,Double Room Ensuite /  kitchen No.2,https://www.airbnb.com/rooms/10736361,Private room,1,8250486,$95.00,2016-06-15 15:15:40,2016-06-15 15:15:40
10738780,Charming authentic flat in the heart of Berlin.,https://www.airbnb.com/rooms/10738780,Private room,1,19975423,$25.00,2016-02-08 07:23:29,2016-02-08 07:23:29
10741392,Cosy apartment in Wedding,https://www.airbnb.com/rooms/10741392,Entire home/apt,1,29083816,$35.00,2021-10-30 14:08:16,2021-10-30 14:08:16
10748836,Stay with us in Neukolln,https://www.airbnb.com/rooms/10748836,Private room,1,39585755,$25.00,2021-10-25 23:05:03,2021-10-25 23:05:03
10757812,Well located apartment West Berlin!,https://www.airbnb.com/rooms/10757812,Entire home/apt,2,15111586,$40.00,2016-02-27 16:17:20,2016-02-27 16:17:20
10760492,Modernes Zimmer in Altbauwohnung,https://www.airbnb.com/rooms/10760492,Private room,2,55015962,$25.00,2016-02-15 13:01:59,2016-02-15 13:01:59
10761300,Nice 1-Room Apartment,https://www.airbnb.com/rooms/10761300,Entire home/apt,1,55649888,$60.00,2021-10-22 01:02:15,2021-10-22 01:02:15
10767188,Chilly Bears Berlin I /Splendor Loft /  70qm,https://www.airbnb.com/rooms/10767188,Entire home/apt,3,28456221,$117.00,2016-02-05 18:56:02,2016-02-05 18:56:02
10767317,"Cozy room, quiet central townhouse",https://www.airbnb.com/rooms/10767317,Private room,2,18158340,$42.00,2016-05-07 15:20:20,2016-05-07 15:20:20
10774426,"Large, Beautiful Berliner Room",https://www.airbnb.com/rooms/10774426,Private room,1,33256029,$30.00,2016-01-28 21:03:57,2016-01-28 21:03:57
10783096,Einzimmer Altbauwohnung Lichtenberg,https://www.airbnb.com/rooms/10783096,Entire home/apt,3,41288219,$30.00,2016-02-12 17:45:56,2016-02-12 17:45:56
10786330,Lovely apartment  Kreuzkölln 85 m²,https://www.airbnb.com/rooms/10786330,Entire home/apt,2,4269574,$67.00,2016-02-27 03:12:24,2016-02-27 03:12:24
10786963,Artistic Apartment Berlin center!,https://www.airbnb.com/rooms/10786963,Shared room,2,39127001,$18.00,2016-02-10 01:21:09,2016-02-10 01:21:09
10787546,fully furnished bedroom kreuzberg,https://www.airbnb.com/rooms/10787546,Private room,2,55816301,$22.00,2016-02-09 15:09:13,2016-02-09 15:09:13
10794138,Perfect Located Apartment,https://www.airbnb.com/rooms/10794138,Shared room,14,22381629,$33.00,2017-06-26 15:14:13,2017-06-26 15:14:13
10798129,"Beautiful room, flat& neighbourhood",https://www.airbnb.com/rooms/10798129,Private room,4,9384479,$20.00,2016-02-04 03:26:43,2016-02-04 03:26:43
10800942,furnished room for February,https://www.airbnb.com/rooms/10800942,Private room,20,11009595,$21.00,2021-11-02 14:53:14,2021-11-02 14:53:14
10801854,2 comfy private rooms in Wedding,https://www.airbnb.com/rooms/10801854,Private room,3,54011227,$39.00,2021-11-05 15:23:39,2021-11-05 15:23:39
10809582,"Quiet&Cozy 70sqm, 2 bedroom apartment near airport",https://www.airbnb.com/rooms/10809582,Entire home/apt,1,55907695,$82.00,2016-04-21 08:52:13,2016-04-21 08:52:13
10811403,super cozy place in Berlin Steglitz,https://www.airbnb.com/rooms/10811403,Entire home/apt,3,55971801,$51.00,2017-12-31 06:55:52,2017-12-31 06:55:52
10814494,Comfortable appartment right next,https://www.airbnb.com/rooms/10814494,Entire home/apt,1,27276738,$27.00,2016-01-16 17:33:40,2016-01-16 17:33:40
10818423,cosy room in Friedenau,https://www.airbnb.com/rooms/10818423,Private room,2,3428669,$35.00,2016-09-21 20:50:30,2016-09-21 20:50:30
10818853,Bright And Spacious In Hip Area,https://www.airbnb.com/rooms/10818853,Entire home/apt,2,56016871,$120.00,2021-10-21 21:15:34,2021-10-21 21:15:34
10821456,Big Room with Balcony in Schöneberg (Motzstr.),https://www.airbnb.com/rooms/10821456,Private room,2,18600977,$60.00,2016-06-26 06:51:26,2016-06-26 06:51:26
10824135,Zimmer mit 1 Bett,https://www.airbnb.com/rooms/10824135,Private room,1,56044034,$40.00,2016-02-20 10:29:35,2016-02-20 10:29:35
10826514,Airbnb Apartment,https://www.airbnb.com/rooms/10826514,Private room,1,30886037,$35.00,2021-10-23 05:59:43,2021-10-23 05:59:43
10826978,YourSweetHome 11,https://www.airbnb.com/rooms/10826978,Entire home/apt,2,55398739,$101.00,2016-02-14 13:03:02,2016-02-14 13:03:02
10828723,Bright Room in Kreuzberg/Mitte,https://www.airbnb.com/rooms/10828723,Private room,30,47890530,$49.00,2016-01-30 10:59:23,2016-01-30 10:59:23
10829319,100m2 sonniger Altbau zentral ruhig,https://www.airbnb.com/rooms/10829319,Entire home/apt,2,56075624,$85.00,2016-02-02 10:03:12,2016-02-02 10:03:12
10842974,Big sunny Apartment Prenzlauer Berg,https://www.airbnb.com/rooms/10842974,Entire home/apt,1,56159154,$69.00,2021-10-30 22:46:53,2021-10-30 22:46:53
10843714,Helle Wohnung samt Wohnküche und Balkon,https://www.airbnb.com/rooms/10843714,Entire home/apt,3,56162819,$60.00,2016-02-05 05:13:01,2016-02-05 05:13:01
10846474,CTY Centre Students Home| G443,https://www.airbnb.com/rooms/10846474,Entire home/apt,3,4032095,$200.00,2016-02-05 10:46:45,2016-02-05 10:46:45
10847495,Neonlighted flat next to Berghain!,https://www.airbnb.com/rooms/10847495,Entire home/apt,1,56183072,$50.00,2021-11-11 00:42:25,2021-11-11 00:42:25
10850427,Modern & Urban Mitte Apartment,https://www.airbnb.com/rooms/10850427,Entire home/apt,2,1399741,$119.00,2016-02-10 23:13:17,2016-02-10 23:13:17
10874951,Zimmer mit Balkon in bester Lage,https://www.airbnb.com/rooms/10874951,Private room,1,7780643,$25.00,2016-02-13 21:41:05,2016-02-13 21:41:05
10875924,YourSweetHome 5,https://www.airbnb.com/rooms/10875924,Entire home/apt,2,55398739,$89.00,2016-03-02 03:36:11,2016-03-02 03:36:11
10879704,Delightful room in BLN-Moabit,https://www.airbnb.com/rooms/10879704,Private room,30,56366659,$35.00,2016-02-26 00:19:14,2016-02-26 00:19:14
10881101,84 sqm + balcony in trendy F-hain,https://www.airbnb.com/rooms/10881101,Entire home/apt,5,1253452,$75.00,2016-03-21 23:44:35,2016-03-21 23:44:35
10882114,Cozy 60m2 flat in the heart of Neukölln,https://www.airbnb.com/rooms/10882114,Entire home/apt,3,22804169,$70.00,2016-07-18 07:02:39,2016-07-18 07:02:39
10893006,Luxurious Apartment in Nice Neighbourhood,https://www.airbnb.com/rooms/10893006,Entire home/apt,3,22912748,$220.00,2016-02-14 03:50:42,2016-02-14 03:50:42
10893640,Gemütliche Übernachtung im Altbau.,https://www.airbnb.com/rooms/10893640,Private room,2,36013814,$109.00,2016-02-17 08:34:02,2016-02-17 08:34:02
10895126,Sunny flat in the heart of Neukölln,https://www.airbnb.com/rooms/10895126,Entire home/apt,1,27043655,$56.00,2016-01-29 09:19:00,2016-01-29 09:19:00
10895208,Grand central city apt. Mitte 4 rooms,https://www.airbnb.com/rooms/10895208,Entire home/apt,1,54039179,$240.00,2016-03-07 06:59:30,2016-03-07 06:59:30
10897005,Double room in spacious apartment,https://www.airbnb.com/rooms/10897005,Private room,1,4218474,$35.00,2016-02-22 04:54:49,2016-02-22 04:54:49
10897136,Stylisch Apartment Berlin Mitte,https://www.airbnb.com/rooms/10897136,Entire home/apt,90,56375778,$80.00,2016-10-07 20:24:05,2016-10-07 20:24:05
10912941,Nice room (30 qm) with big windows and loft bed,https://www.airbnb.com/rooms/10912941,Private room,2,6956984,$35.00,2016-03-30 17:55:11,2016-03-30 17:55:11
10915196,schönes helles Zimmer mit Balkon,https://www.airbnb.com/rooms/10915196,Private room,1,23078590,$20.00,2021-11-04 09:55:10,2021-11-04 09:55:10
10916811,"Atelierwohnung, Designerwohnung",https://www.airbnb.com/rooms/10916811,Private room,14,56584911,$40.00,2021-10-23 14:34:58,2021-10-23 14:34:58
10917576,Zimmer in schöner Altbauwohnung,https://www.airbnb.com/rooms/10917576,Private room,1,16501673,$30.00,2016-04-17 12:34:47,2016-04-17 12:34:47
10932091,Big cosy room in Berlin (Mauerpark),https://www.airbnb.com/rooms/10932091,Private room,7,56677332,$15.00,2016-03-30 20:38:58,2016-03-30 20:38:58
10932482,Sewanstrasse,https://www.airbnb.com/rooms/10932482,Private room,7,56679285,$13.00,2021-11-14 21:16:50,2021-11-14 21:16:50
10933211,Airbnb Apartment,https://www.airbnb.com/rooms/10933211,Entire home/apt,1,56683403,$39.00,2016-02-05 15:31:05,2016-02-05 15:31:05
10941394,Hausboot DUVAL 3 - mit und ohne Führerschein!,https://www.airbnb.com/rooms/10941394,Entire home/apt,2,29966940,$221.00,2017-06-21 01:15:13,2017-06-21 01:15:13
10942670,"Central, big & cozy room w/ balcony",https://www.airbnb.com/rooms/10942670,Private room,1,1902589,$30.00,2016-03-17 12:51:40,2016-03-17 12:51:40
10951474,Bright friendly room next to opera,https://www.airbnb.com/rooms/10951474,Private room,12,56796487,$22.00,2016-02-28 21:04:17,2016-02-28 21:04:17
10952865,Cosy apartment in Charlottenburg,https://www.airbnb.com/rooms/10952865,Entire home/apt,3,44933998,$30.00,2016-02-13 09:14:15,2016-02-13 09:14:15
10953087,1 room in a flatshare in Neukolln,https://www.airbnb.com/rooms/10953087,Private room,4,27690356,$17.00,2016-02-09 06:58:56,2016-02-09 06:58:56
10961123,Room in a flat share /Gesundbrunnen,https://www.airbnb.com/rooms/10961123,Private room,7,56855980,$9.00,2016-04-26 01:08:22,2016-04-26 01:08:22
10963359,Large Room Enormous Bed in Neukölln,https://www.airbnb.com/rooms/10963359,Private room,1,12139265,$26.00,2016-01-30 17:56:47,2016-01-30 17:56:47
10979941,Furnished Room Near EastSideGallery,https://www.airbnb.com/rooms/10979941,Private room,1,19362010,$22.00,2021-11-16 15:18:02,2021-11-16 15:18:02
10980361,Quiet room in Berlin's busiest area,https://www.airbnb.com/rooms/10980361,Private room,2,514903,$25.00,2016-02-26 07:40:56,2016-02-26 07:40:56
10985395,bed in shared room,https://www.airbnb.com/rooms/10985395,Shared room,1,30778641,$16.00,2021-11-05 07:28:49,2021-11-05 07:28:49
10989650,"Sunny 2 room apparment, w/ rooftop balcony",https://www.airbnb.com/rooms/10989650,Entire home/apt,7,57021007,$25.00,2019-07-05 16:52:11,2019-07-05 16:52:11
11004109,Nice big room in great flat,https://www.airbnb.com/rooms/11004109,Private room,2,4758906,$28.00,2016-01-31 05:46:45,2016-01-31 05:46:45
11009455,Cosy flat in Kreuzberg!,https://www.airbnb.com/rooms/11009455,Entire home/apt,22,35656106,$30.00,2021-11-02 10:48:12,2021-11-02 10:48:12
11010163,"Ferienhaus Eggert ""Bett im Kornfeld""",https://www.airbnb.com/rooms/11010163,Entire home/apt,3,57133876,$165.00,2016-07-12 18:34:30,2016-07-12 18:34:30
11027681,Cosy Room In Kreuzberg,https://www.airbnb.com/rooms/11027681,Private room,3,37674702,$60.00,2016-03-19 01:59:51,2016-03-19 01:59:51
11029458,MMP Loft - stylish home in X-berg,https://www.airbnb.com/rooms/11029458,Entire home/apt,2,32893834,$89.00,2016-02-29 08:40:44,2016-02-29 08:40:44
11031031,BerlinCityHouse - Unique Private Garden Townhouse,https://www.airbnb.com/rooms/11031031,Entire home/apt,2,33349791,$153.00,2017-02-15 14:16:07,2017-02-15 14:16:07
11037071,Great apartment in a new building,https://www.airbnb.com/rooms/11037071,Entire home/apt,3,18384885,$45.00,2021-11-14 15:42:15,2021-11-14 15:42:15
11040223,Cosy Berlin apt close to KaDeWe,https://www.airbnb.com/rooms/11040223,Entire home/apt,3,1875364,$200.00,2019-09-04 03:50:57,2019-09-04 03:50:57
11040435,The TUCHOLSKY Residence in MITTE!,https://www.airbnb.com/rooms/11040435,Entire home/apt,2,632174,$160.00,2016-02-07 11:33:08,2016-02-07 11:33:08
11041632,Roof top on,https://www.airbnb.com/rooms/11041632,Private room,1,57302248,$115.00,2021-11-13 09:08:31,2021-11-13 09:08:31
11041687,1 Room in Artist Flat for Rent,https://www.airbnb.com/rooms/11041687,Private room,1,57301036,$55.00,2021-11-02 07:32:53,2021-11-02 07:32:53
11042341,"Bright and quiet, family-friendly flat in Neukölln",https://www.airbnb.com/rooms/11042341,Entire home/apt,4,43853738,$59.00,2016-08-04 13:26:01,2016-08-04 13:26:01
11048480,kindly artful,https://www.airbnb.com/rooms/11048480,Private room,1,57341996,$30.00,2021-10-21 02:32:43,2021-10-21 02:32:43
11054352,Sommer am Mariannenplatz/Kreuzberg 36,https://www.airbnb.com/rooms/11054352,Entire home/apt,2,57372870,$95.00,2016-04-28 03:57:04,2016-04-28 03:57:04
11065435,Direkt an der M10 und am Friedrichshain Park,https://www.airbnb.com/rooms/11065435,Entire home/apt,6,24831268,$42.00,2016-07-25 16:57:39,2016-07-25 16:57:39
11073714,YourSweetHome 4,https://www.airbnb.com/rooms/11073714,Entire home/apt,2,55398739,$84.00,2016-07-18 17:52:29,2016-07-18 17:52:29
11076688,"Big Room in Berlin-Kreuzberg, sunny",https://www.airbnb.com/rooms/11076688,Private room,10,29730306,$17.00,2016-03-25 09:24:24,2016-03-25 09:24:24
11077447,Friedrichshain im Hinterhaus,https://www.airbnb.com/rooms/11077447,Entire home/apt,1,57504543,$80.00,2021-11-05 08:27:50,2021-11-05 08:27:50
11078656,Studio central KREUZBERG *Legal*,https://www.airbnb.com/rooms/11078656,Entire home/apt,3,57511828,$62.00,2016-02-17 10:13:35,2016-02-17 10:13:35
11083314,Spacious room in lovely flatshare,https://www.airbnb.com/rooms/11083314,Private room,6,57539891,$17.00,2021-11-11 13:47:28,2021-11-11 13:47:28
11093875,"Helle, schöne, große Altbauwohnung",https://www.airbnb.com/rooms/11093875,Entire home/apt,4,9870487,$97.00,2016-02-29 06:15:58,2016-02-29 06:15:58
11094902,City Apartment,https://www.airbnb.com/rooms/11094902,Entire home/apt,5,55150317,$69.00,2021-11-11 10:21:25,2021-11-11 10:21:25
11097700,Gästezimmer für Berlinale-Besucher,https://www.airbnb.com/rooms/11097700,Private room,1,27198290,$23.00,2021-10-25 10:15:27,2021-10-25 10:15:27
11097987,Cosy Room Berlin Friedenau,https://www.airbnb.com/rooms/11097987,Private room,1,34574520,$16.00,2021-11-02 01:16:46,2021-11-02 01:16:46
11099119,Airbnb Apartment,https://www.airbnb.com/rooms/11099119,Private room,8,40411587,$25.00,2021-11-01 06:47:53,2021-11-01 06:47:53
11101259,Appartment Pankow,https://www.airbnb.com/rooms/11101259,Entire home/apt,3,57105200,$66.00,2016-03-25 23:52:28,2016-03-25 23:52:28
11103271,Modern Apartment Wedding,https://www.airbnb.com/rooms/11103271,Entire home/apt,1,43021258,$30.00,2016-03-21 21:09:37,2016-03-21 21:09:37
11105701,Big room in the heart of Kreuzberg,https://www.airbnb.com/rooms/11105701,Private room,0,57687798,$40.00,2016-03-07 13:38:37,2016-03-07 13:38:37
11111349,Terrace apt. - full Berlin Skyline!,https://www.airbnb.com/rooms/11111349,Entire home/apt,14,738412,$40.00,2021-10-25 22:48:04,2021-10-25 22:48:04
11111579,Gemütliche 2-Zimmer WHG Nähe S/U-Schönhauser Allee,https://www.airbnb.com/rooms/11111579,Entire home/apt,7,20523028,$30.00,2021-10-24 00:04:38,2021-10-24 00:04:38
11112288,Sunny rooftop apt in Berlin Friedrichshain,https://www.airbnb.com/rooms/11112288,Entire home/apt,5,7369609,$100.00,2021-11-14 11:48:39,2021-11-14 11:48:39
11112939,Unique Penthouse with Jaccuzi,https://www.airbnb.com/rooms/11112939,Entire home/apt,5,57731537,$200.00,2016-05-05 17:02:17,2016-05-05 17:02:17
11115298,"Bright, spacious room in beautiful quiet apartment",https://www.airbnb.com/rooms/11115298,Private room,4,12800691,$55.00,2021-11-19 16:55:32,2021-11-19 16:55:32
