status_id,race_id,driver_id,constructor_id,result_id,grid,position_order,points,laps,fastest_lap_time,fastest_lap_speed,lap_time,lap_milliseconds,lap_number,fastest_lap,position,rank,status_desc,position_desc
20,286,65,32,5938,14,18,0.0,60,,,,,12,,,,Spun off,retired
3,286,87,27,5939,10,19,0.0,51,,,,,26,,,,Accident,retired
6,286,105,26,5940,25,20,0.0,38,,,,,21,,,,Gearbox,retired
3,286,77,6,5941,8,21,0.0,35,,,,,28,,,,Accident,retired
20,286,57,1,5942,3,22,0.0,32,,,,,7,,,,Spun off,retired
6,286,88,29,5943,16,23,0.0,27,,,,,10,,,,Gearbox,retired
5,286,102,1,5944,4,24,0.0,19,,,,,8,,,,Engine,retired
20,286,79,25,5945,21,25,0.0,12,,,,,3,,,,Spun off,retired
5,286,125,17,5946,23,26,0.0,8,,,,,15,,,,Engine,retired
20,287,119,22,5961,10,15,0.0,45,,,,,6,,,,Spun off,retired
5,287,77,6,5962,5,16,0.0,40,,,,,28,,,,Engine,retired
20,287,88,29,5963,9,17,0.0,28,,,,,10,,,,Spun off,retired
54,287,111,18,5964,13,18,0.0,26,,,,,23,,,,Withdrew,retired
5,287,79,25,5965,24,19,0.0,26,,,,,3,,,,Engine,retired
5,287,91,15,5966,16,20,0.0,25,,,,,29,,,,Engine,retired
5,287,100,33,5967,21,21,0.0,17,,,,,20,,,,Engine,retired
4,287,30,22,5968,4,22,0.0,10,,,,,5,,,,Collision,retired
5,287,55,6,5969,14,23,0.0,7,,,,,27,,,,Engine,retired
4,287,110,25,5970,18,24,0.0,0,,,,,4,,,,Collision,retired
3,288,109,15,5986,12,16,0.0,56,,,,,30,,,,Accident,retired
20,288,111,18,5987,22,17,0.0,34,,,,,23,,,,Spun off,retired
23,288,57,1,5988,5,18,0.0,28,,,,,7,,,,Brakes,retired
5,288,30,22,5989,4,19,0.0,19,,,,,5,,,,Engine,retired
20,288,79,25,5990,18,20,0.0,11,,,,,3,,,,Spun off,retired
3,288,56,17,5991,19,21,0.0,10,,,,,15,,,,Accident,retired
22,288,65,32,5992,20,22,0.0,9,,,,,12,,,,Suspension,retired
6,288,94,18,5993,16,23,0.0,5,,,,,24,,,,Gearbox,retired
3,288,83,32,5994,23,24,0.0,0,,,,,11,,,,Accident,retired
5,289,129,25,6008,12,14,0.0,62,,,,,3,,,,Engine,retired
69,289,123,27,6009,14,15,0.0,60,,,,,25,,,,Fuel system,retired
8,289,94,35,6010,25,16,0.0,56,,,,,22,,,,Clutch,retired
5,289,81,18,6011,19,17,0.0,55,,,,,24,,,,Engine,retired
6,289,109,35,6012,24,18,0.0,44,,,,,21,,,,Gearbox,retired
91,289,104,18,6013,20,19,0.0,43,,,,,23,,,,Alternator,retired
5,289,110,25,6014,10,20,0.0,41,,,,,4,,,,Engine,retired
5,289,55,6,6015,5,21,0.0,40,,,,,27,,,,Engine,retired
5,289,122,6,6016,9,22,0.0,28,,,,,28,,,,Engine,retired
5,289,99,36,6017,15,23,0.0,23,,,,,15,,,,Engine,retired
25,289,91,37,6018,7,24,0.0,13,,,,,16,,,,Overheating,retired
38,289,92,33,6019,22,25,0.0,8,,,,,29,,,,Steering,retired
8,289,84,22,6020,8,26,0.0,1,,,,,20,,,,Clutch,retired
81,289,108,37,6021,0,27,0.0,0,,,,,17,,,,Did not qualify,failed to qualify
81,289,130,36,6022,0,28,0.0,0,,,,,14,,,,Did not qualify,failed to qualify
81,289,131,17,6023,0,29,0.0,0,,,,,32,,,,Did not qualify,failed to qualify
81,289,132,34,6024,0,30,0.0,0,,,,,8,,,,Did not qualify,failed to qualify
5,290,84,22,6038,4,14,0.0,47,,,,,20,,,,Engine,retired
8,290,99,36,6039,14,15,0.0,45,,,,,15,,,,Clutch,retired
20,290,130,36,6040,23,16,0.0,37,,,,,14,,,,Spun off,retired
64,290,94,35,6041,9,17,0.0,36,,,,,22,,,,Handling,retired
5,290,55,6,6042,10,18,0.0,31,,,,,27,,,,Engine,retired
20,290,81,18,6043,21,19,0.0,29,,,,,24,,,,Spun off,retired
6,290,131,17,6044,15,20,0.0,17,,,,,32,,,,Gearbox,retired
5,290,129,25,6045,16,21,0.0,12,,,,,3,,,,Engine,retired
7,290,102,1,6046,6,22,0.0,11,,,,,1,,,,Transmission,retired
20,290,104,18,6047,17,23,0.0,2,,,,,23,,,,Spun off,retired
5,290,127,17,6048,8,24,0.0,0,,,,,33,,,,Engine,retired
4,290,91,37,6049,19,25,0.0,0,,,,,16,,,,Collision,retired
4,290,122,6,6050,20,26,0.0,0,,,,,28,,,,Collision,retired
81,290,88,29,6051,0,27,0.0,0,,,,,10,,,,Did not qualify,failed to qualify
81,290,108,37,6052,0,28,0.0,0,,,,,17,,,,Did not qualify,failed to qualify
81,290,128,34,6053,0,29,0.0,0,,,,,7,,,,Did not qualify,failed to qualify
81,290,132,34,6054,0,30,0.0,0,,,,,8,,,,Did not qualify,failed to qualify
5,291,99,36,6065,19,11,0.0,62,,,,,15,,,,Engine,retired
8,291,91,37,6066,9,12,0.0,55,,,,,16,,,,Clutch,retired
6,291,104,18,6067,20,13,0.0,54,,,,,23,,,,Gearbox,retired
5,291,129,25,6068,17,14,0.0,52,,,,,3,,,,Engine,retired
6,291,100,27,6069,15,15,0.0,42,,,,,26,,,,Gearbox,retired
20,291,65,32,6070,26,16,0.0,36,,,,,12,,,,Spun off,retired
4,291,123,27,6071,10,17,0.0,36,,,,,25,,,,Collision,retired
6,291,127,17,6072,21,18,0.0,36,,,,,33,,,,Gearbox,retired
4,291,84,22,6073,7,19,0.0,30,,,,,20,,,,Collision,retired
8,291,94,35,6074,8,20,0.0,24,,,,,22,,,,Clutch,retired
22,291,92,33,6075,18,21,0.0,23,,,,,29,,,,Suspension,retired
5,291,110,25,6076,13,22,0.0,21,,,,,4,,,,Engine,retired
5,291,102,1,6077,3,23,0.0,17,,,,,1,,,,Engine,retired
10,291,77,1,6078,4,24,0.0,4,,,,,2,,,,Electrical,retired
5,291,88,29,6079,22,25,0.0,2,,,,,10,,,,Engine,retired
6,291,131,17,6080,12,26,0.0,1,,,,,32,,,,Gearbox,retired
81,291,130,36,6081,0,27,0.0,0,,,,,14,,,,Did not qualify,failed to qualify
81,291,108,37,6082,0,28,0.0,0,,,,,17,,,,Did not qualify,failed to qualify
81,291,128,34,6083,0,29,0.0,0,,,,,7,,,,Did not qualify,failed to qualify
81,291,132,34,6084,0,30,0.0,0,,,,,8,,,,Did not qualify,failed to qualify
20,292,109,35,6097,12,13,0.0,56,,,,,21,,,,Spun off,retired
20,292,99,36,6098,18,14,0.0,56,,,,,15,,,,Spun off,retired
20,292,57,32,6099,21,15,0.0,56,,,,,11,,,,Spun off,retired
20,292,100,27,6100,10,16,0.0,55,,,,,26,,,,Spun off,retired
5,292,92,33,6101,24,17,0.0,35,,,,,29,,,,Engine,retired
20,292,129,25,6102,15,18,0.0,30,,,,,3,,,,Spun off,retired
64,292,81,18,6103,25,19,0.0,26,,,,,24,,,,Handling,retired
20,292,127,17,6104,17,20,0.0,24,,,,,33,,,,Spun off,retired
20,292,130,36,6105,20,21,0.0,22,,,,,14,,,,Spun off,retired
20,292,119,3,6106,4,22,0.0,19,,,,,6,,,,Spun off,retired
20,292,65,32,6107,26,23,0.0,13,,,,,12,,,,Spun off,retired
5,292,123,27,6108,14,24,0.0,11,,,,,25,,,,Engine,retired
20,292,84,22,6109,6,25,0.0,4,,,,,20,,,,Spun off,retired
5,292,110,25,6110,11,26,0.0,2,,,,,4,,,,Engine,retired
81,292,79,33,6111,0,27,0.0,0,,,,,30,,,,Did not qualify,failed to qualify
81,292,128,34,6112,0,28,0.0,0,,,,,7,,,,Did not qualify,failed to qualify
81,292,131,17,6113,0,29,0.0,0,,,,,32,,,,Did not qualify,failed to qualify
81,292,71,34,6114,0,30,0.0,0,,,,,8,,,,Did not qualify,failed to qualify
97,292,90,38,6115,0,31,0.0,0,,,,,34,,,,Did not prequalify,failed to qualify
97,292,135,38,6116,0,32,0.0,0,,,,,35,,,,Did not prequalify,failed to qualify
20,293,79,33,6131,17,15,0.0,40,,,,,30,,,,Spun off,retired
4,293,55,6,6132,7,16,0.0,39,,,,,27,,,,Collision,retired
4,293,77,1,6133,4,17,0.0,39,,,,,2,,,,Collision,retired
20,293,92,33,6134,19,18,0.0,32,,,,,29,,,,Spun off,retired
5,293,123,27,6135,10,19,0.0,29,,,,,25,,,,Engine,retired
6,293,131,17,6136,23,20,0.0,25,,,,,32,,,,Gearbox,retired
5,293,81,18,6137,21,21,0.0,24,,,,,24,,,,Engine,retired
5,293,99,36,6138,22,22,0.0,24,,,,,15,,,,Engine,retired
20,293,30,22,6139,5,23,0.0,20,,,,,19,,,,Spun off,retired
20,293,122,6,6140,8,24,0.0,11,,,,,28,,,,Spun off,retired
6,293,104,18,6141,25,25,0.0,8,,,,,23,,,,Gearbox,retired
6,293,65,32,6142,26,26,0.0,8,,,,,12,,,,Gearbox,retired
81,293,57,32,6143,0,27,0.0,0,,,,,11,,,,Did not qualify,failed to qualify
81,293,130,36,6144,0,28,0.0,0,,,,,14,,,,Did not qualify,failed to qualify
1,211,56,6,4097,15,3,4.0,62,,,+1:22.108,7287762,6,,3,,Finished,
1,211,44,20,4098,12,4,3.0,62,,,+1:44.402,7310056,14,,4,,Finished,
11,211,63,25,4099,14,5,2.0,61,,,,,19,,5,,+1 Lap,
11,211,21,17,4100,4,6,1.0,61,,,,,12,,6,,+1 Lap,
11,211,76,24,4101,19,7,0.0,61,,,,,23,,7,,+1 Lap,
12,211,50,25,4102,22,8,0.0,60,,,,,18,,8,,+2 Laps,
12,211,77,22,4103,17,9,0.0,60,,,,,8,,9,,+2 Laps,
12,211,79,18,4104,20,10,0.0,60,,,,,20,,10,,+2 Laps,
1,212,35,3,4117,1,1,10.0,64,,,1:30:35.896,5435896,3,,1,,Finished,
1,212,44,20,4118,12,2,6.0,64,,,+5.804,5441700,14,,2,,Finished,
1,212,55,22,4119,4,3,4.0,64,,,+12.534,5448430,7,,3,,Finished,
1,212,30,6,4120,7,4,3.0,64,,,+17.979,5453875,5,,4,,Finished,
1,212,65,15,4121,10,5,2.0,64,,,+27.986,5463882,16,,5,,Finished,
1,212,14,1,4122,3,6,1.0,64,,,+29.744,5465640,10,,6,,Finished,
1,212,57,1,4123,5,7,0.0,64,,,+48.785,5484681,9,,7,,Finished,
1,212,49,3,4124,2,8,0.0,64,,,+1:04.139,5500035,4,,8,,Finished,
1,212,21,17,4125,8,9,0.0,64,,,+1:04.767,5500663,12,,9,,Finished,
1,212,77,22,4126,6,10,0.0,64,,,+1:05.670,5501566,8,,10,,Finished,
11,212,50,25,4127,19,11,0.0,63,,,,,18,,11,,+1 Lap,
11,212,56,6,4128,11,12,0.0,63,,,,,6,,12,,+1 Lap,
11,212,76,24,4129,22,13,0.0,63,,,,,23,,13,,+1 Lap,
12,212,81,15,4130,13,14,0.0,62,,,,,17,,14,,+2 Laps,
12,212,15,18,4131,18,15,0.0,62,,,,,21,,15,,+2 Laps,
1,213,30,6,4139,1,1,10.0,54,,,1:17:40.646,4660646,5,,1,,Finished,
1,213,55,22,4140,8,2,6.0,54,,,+2.565,4663211,7,,2,,Finished,
1,213,21,17,4141,6,3,4.0,54,,,+3.219,4663865,12,,3,,Finished,
1,213,49,3,4142,4,4,3.0,54,,,+3.768,4664414,4,,4,,Finished,
1,213,65,15,4143,13,5,2.0,54,,,+4.716,4665362,16,,5,,Finished,
1,213,75,20,4144,19,6,1.0,54,,,+36.701,4697347,15,,6,,Finished,
1,213,14,1,4145,5,7,0.0,54,,,+37.753,4698399,10,,7,,Finished,
11,213,64,21,4146,16,8,0.0,53,,,,,2,,8,,+1 Lap,
11,213,71,21,4147,15,9,0.0,53,,,,,1,,9,,+1 Lap,
11,213,81,15,4148,18,10,0.0,53,,,,,17,,10,,+1 Lap,
20,213,44,20,4149,10,11,0.0,51,,,,,14,,11,,Spun off,
1,214,30,6,4161,1,1,10.0,72,,,1:38:50.492,5930492,5,,1,,Finished,
1,214,49,3,4162,2,2,6.0,72,,,+23.537,5954029,4,,2,,Finished,
1,214,56,6,4163,5,3,4.0,72,,,+1:14.801,6005293,6,,3,,Finished,
1,214,35,3,4164,4,4,3.0,72,,,+1:21.784,6012276,3,,4,,Finished,
1,214,55,22,4165,8,5,2.0,72,,,+1:22.735,6013227,7,,5,,Finished,
1,214,23,17,4166,3,6,1.0,72,,,+1:29.871,6020363,11,,6,,Finished,
4,214,14,1,4167,9,7,0.0,71,,,,,10,,7,,Collision,
11,214,65,15,4168,14,8,0.0,71,,,,,16,,8,,+1 Lap,
11,214,21,17,4169,11,9,0.0,71,,,,,12,,9,,+1 Lap,
12,214,15,20,4170,6,10,0.0,70,,,,,14,,10,,+2 Laps,
12,214,79,18,4171,21,11,0.0,70,,,,,20,,11,,+2 Laps,
13,214,71,21,4172,17,12,0.0,69,,,,,1,,12,,+3 Laps,
1,215,35,3,4183,1,1,10.0,59,,,1:28:01.665,5281665,3,,1,,Finished,
1,215,55,22,4184,11,2,6.0,59,,,+10.205,5291870,7,,2,,Finished,
1,215,25,22,4185,8,3,4.0,59,,,+11.296,5292961,8,,3,,Finished,
1,215,14,1,4186,6,4,3.0,59,,,+31.229,5312894,10,,4,,Finished,
1,215,23,17,4187,5,5,2.0,59,,,+31.880,5313545,11,,5,,Finished,
1,215,71,21,4188,12,6,1.0,59,,,+1:13.552,5355217,1,,6,,Finished,
11,215,21,17,4189,10,7,0.0,58,,,,,12,,7,,+1 Lap,
11,215,15,20,4190,13,8,0.0,58,,,,,14,,8,,+1 Lap,
11,215,82,15,4191,14,9,0.0,58,,,,,17,,9,,+1 Lap,
11,215,58,18,4192,21,10,0.0,58,,,,,21,,10,,+1 Lap,
5,215,75,20,4193,15,11,0.0,57,,,,,15,,11,,Engine,
1,216,77,22,4205,1,1,10.0,45,,,1:20:59.046,4859046,8,,1,,Finished,
1,216,30,6,4206,4,2,6.0,45,,,+17.527,4876573,5,,2,,Finished,
1,216,57,1,4207,3,3,4.0,45,,,+24.770,4883816,9,,3,,Finished,
1,216,15,20,4208,11,4,3.0,45,,,+27.165,4886211,14,,4,,Finished,
1,216,23,17,4209,7,5,2.0,45,,,+29.995,4889041,11,,5,,Finished,
1,216,55,22,4210,6,6,1.0,45,,,+34.717,4893763,7,,6,,Finished,
1,216,75,20,4211,17,7,0.0,45,,,+1:19.722,4938768,15,,7,,Finished,
11,216,71,21,4212,13,8,0.0,44,,,,,1,,8,,+1 Lap,
11,216,82,15,4213,18,9,0.0,44,,,,,17,,9,,+1 Lap,
11,216,50,25,4214,20,10,0.0,44,,,,,18,,10,,+1 Lap,
15,216,21,17,4215,2,11,0.0,40,,,,,12,,11,,+5 Laps,
1,217,35,3,4227,2,1,10.0,77,,,1:45:47.149,6347149,3,,1,,Finished,
1,217,71,21,4228,3,2,6.0,77,,,+9.079,6356228,1,,2,,Finished,
1,217,65,15,4229,10,3,4.0,77,,,+20.445,6367594,16,,3,,Finished,
1,217,30,6,4230,1,4,3.0,77,,,+30.501,6377650,5,,4,,Finished,
1,217,23,17,4231,14,5,2.0,77,,,+30.715,6377864,11,,5,,Finished,
1,217,75,20,4232,16,6,1.0,77,,,+41.512,6388661,15,,6,,Finished,
1,217,15,20,4233,12,7,0.0,77,,,+1:15.552,6422701,14,,7,,Finished,
1,217,77,22,4234,7,8,0.0,77,,,+1:16.409,6423558,8,,8,,Finished,
20,217,56,6,4235,5,9,0.0,76,,,,,6,,9,,Spun off,
11,217,79,18,4236,20,10,0.0,76,,,,,20,,10,,+1 Lap,
11,217,55,22,4237,9,11,0.0,76,,,,,7,,11,,+1 Lap,
12,217,58,18,4238,22,12,0.0,75,,,,,21,,12,,+2 Laps,
12,217,63,25,4239,21,13,0.0,75,,,,,19,,13,,+2 Laps,
1,218,30,6,4249,3,1,10.0,44,,,1:33:46.717,5626717,5,,1,,Finished,
1,218,21,17,4250,4,2,6.0,44,,,+26.753,5653470,12,,2,,Finished,
1,218,49,3,4251,7,3,4.0,44,,,+32.147,5658864,4,,3,,Finished,
1,218,65,15,4252,11,4,3.0,44,,,+39.025,5665742,16,,4,,Finished,
1,218,35,3,4253,1,5,2.0,44,,,+42.103,5668820,3,,5,,Finished,
1,218,77,22,4254,15,6,1.0,44,,,+1:03.741,5690458,8,,6,,Finished,
1,218,64,21,4255,8,7,0.0,44,,,+1:25.931,5712648,2,,7,,Finished,
1,218,55,22,4256,2,8,0.0,44,,,+1:42.008,5728725,7,,8,,Finished,
1,218,81,15,4257,13,9,0.0,44,,,+1:42.582,5729299,17,,9,,Finished,
11,218,56,6,4258,17,10,0.0,43,,,,,6,,10,,+1 Lap,
11,218,63,25,4259,19,11,0.0,43,,,,,19,,11,,+1 Lap,
11,218,76,24,4260,18,12,0.0,43,,,,,23,,12,,+1 Lap,
12,218,71,21,4261,9,13,0.0,42,,,,,1,,13,,+2 Laps,
12,218,79,18,4262,20,14,0.0,42,,,,,20,,14,,+2 Laps,
12,218,15,20,4263,14,15,0.0,42,,,,,14,,15,,+2 Laps,
1,219,14,1,4271,6,1,10.0,53,,,1:17:04.609,4624609,10,,1,,Finished,
1,219,55,22,4272,1,2,6.0,53,,,+1.937,4626546,7,,2,,Finished,
1,219,49,3,4273,2,3,4.0,53,,,+4.343,4628952,4,,3,,Finished,
1,219,21,17,4274,3,4,3.0,53,,,+5.871,4630480,12,,4,,Finished,
1,219,35,3,4275,4,5,2.0,53,,,+6.416,4631025,3,,5,,Finished,
1,219,30,6,4276,9,6,1.0,53,,,+11.481,4636090,5,,6,,Finished,
1,219,77,22,4277,7,7,0.0,53,,,+12.471,4637080,8,,7,,Finished,
1,219,56,6,4278,10,8,0.0,53,,,+17.639,4642248,6,,8,,Finished,
1,219,57,1,4279,5,9,0.0,53,,,+49.373,4673982,9,,9,,Finished,
1,219,15,20,4280,16,10,0.0,53,,,+1:02.706,4687315,14,,10,,Finished,
1,219,75,20,4281,15,11,0.0,53,,,+1:03.327,4687936,15,,11,,Finished,
11,219,81,15,4282,18,12,0.0,52,,,,,17,,12,,+1 Lap,
11,219,22,24,4283,11,13,0.0,52,,,,,22,,13,,+1 Lap,
13,219,58,18,4284,22,14,0.0,50,,,,,21,,14,,+3 Laps,
1,220,35,3,4293,1,1,10.0,71,,,1:27:35.999,5255999,3,,1,,Finished,
1,220,14,1,4294,10,2,6.0,71,,,+2.909,5258908,10,,2,,Finished,
1,220,49,3,4295,4,3,4.0,71,,,+3.962,5259961,4,,3,,Finished,
1,220,21,17,4296,14,4,3.0,71,,,+12.127,5268126,12,,4,,Finished,
1,220,23,17,4297,11,5,2.0,71,,,+31.859,5287858,11,,5,,Finished,
1,220,30,6,4298,9,6,1.0,71,,,+33.410,5289409,5,,6,,Finished,
1,220,71,21,4299,7,7,0.0,71,,,+37.207,5293206,1,,7,,Finished,
1,220,65,15,4300,12,8,0.0,71,,,+49.057,5305056,16,,8,,Finished,
1,220,81,15,4301,13,9,0.0,71,,,+1:06.455,5322454,17,,9,,Finished,
11,220,77,22,4302,18,10,0.0,70,,,,,8,,10,,+1 Lap,
12,220,79,18,4303,19,11,0.0,69,,,,,20,,11,,+2 Laps,
12,220,50,25,4304,20,12,0.0,69,,,,,18,,12,,+2 Laps,
14,220,64,21,4305,17,13,0.0,67,,,,,2,,13,,+4 Laps,
20,220,22,24,4306,5,14,0.0,64,,,,,22,,14,,Spun off,
1,221,35,3,4315,2,1,10.0,67,,,1:31:27.843,5487843,3,,1,,Finished,
1,221,55,22,4316,10,2,6.0,67,,,+11.770,5499613,7,,2,,Finished,
1,221,49,3,4317,3,3,4.0,67,,,+13.480,5501323,4,,3,,Finished,
1,221,77,22,4318,7,4,3.0,67,,,+16.416,5504259,8,,4,,Finished,
1,221,64,21,4319,15,5,2.0,67,,,+43.147,5530990,2,,5,,Finished,
1,221,44,20,4320,11,6,1.0,67,,,+43.750,5531593,14,,6,,Finished,
1,221,65,15,4321,16,7,0.0,67,,,+44.354,5532197,16,,7,,Finished,
1,221,71,21,4322,13,8,0.0,67,,,+44.777,5532620,1,,8,,Finished,
11,221,81,15,4323,19,9,0.0,66,,,,,17,,9,,+1 Lap,
11,221,63,25,4324,20,10,0.0,66,,,,,19,,10,,+1 Lap,
1,222,30,6,4337,2,1,10.0,53,,,1:29:48.446,5388446,5,,1,,Finished,
1,222,49,3,4338,6,2,6.0,53,,,+1.378,5389824,4,,2,,Finished,
1,222,56,6,4339,3,3,4.0,53,,,+26.384,5414830,6,,3,,Finished,
1,222,57,1,4340,4,4,3.0,53,,,+27.129,5415575,9,,4,,Finished,
1,222,55,22,4341,7,5,2.0,53,,,+40.403,5428849,7,,5,,Finished,
1,222,65,15,4342,8,6,1.0,53,,,+41.630,5430076,16,,6,,Finished,
1,222,21,17,4343,9,7,0.0,53,,,+56.825,5445271,12,,7,,Finished,
1,222,77,22,4344,5,8,0.0,53,,,+1:00.429,5448875,8,,8,,Finished,
1,222,23,17,4345,13,9,0.0,53,,,+1:22.036,5470482,11,,9,,Finished,
5,222,14,1,4346,11,10,0.0,52,,,,,10,,10,,Engine,
11,222,71,21,4347,17,11,0.0,52,,,,,1,,11,,+1 Lap,
11,222,64,21,4348,16,12,0.0,52,,,,,2,,12,,+1 Lap,
11,222,50,25,4349,21,13,0.0,52,,,,,18,,13,,+1 Lap,
1,223,57,1,4359,5,1,10.0,69,,,1:38:57.771,5937771,9,,1,,Finished,
1,223,14,1,4360,6,2,6.0,69,,,+1.654,5939425,10,,2,,Finished,
1,223,35,3,4361,1,3,4.0,69,,,+1.803,5939574,3,,3,,Finished,
1,223,77,22,4362,8,4,3.0,69,,,+1.919,5939690,8,,4,,Finished,
1,223,56,6,4363,7,5,2.0,69,,,+3.789,5941560,6,,5,,Finished,
1,223,49,3,4364,3,6,1.0,69,,,+4.537,5942308,4,,6,,Finished,
1,223,44,20,4365,9,7,0.0,69,,,+1:07.145,6004916,14,,7,,Finished,
1,223,65,15,4366,14,8,0.0,69,,,+1:12.961,6010732,16,,8,,Finished,
1,223,76,24,4367,11,9,0.0,69,,,+1:17.487,6015258,23,,9,,Finished,
1,223,75,20,4368,15,10,0.0,69,,,+1:18.215,6015986,15,,10,,Finished,
11,223,21,17,4369,17,11,0.0,68,,,,,12,,11,,+1 Lap,
11,223,63,25,4370,21,12,0.0,68,,,,,19,,12,,+1 Lap,
11,223,55,22,4371,10,13,0.0,68,,,,,7,,13,,+1 Lap,
11,223,82,15,4372,18,14,0.0,68,,,,,17,,14,,+1 Lap,
11,223,58,18,4373,20,15,0.0,68,,,,,21,,15,,+1 Lap,
11,223,50,25,4374,22,16,0.0,68,,,,,18,,16,,+1 Lap,
11,223,79,18,4375,19,17,0.0,68,,,,,20,,17,,+1 Lap,
1,224,71,3,4381,2,1,10.0,58,,,1:32:50.4,5570400,5,,1,,Finished,
1,224,35,3,4382,1,2,6.0,58,,,+38.020,5608420,6,,2,,Finished,
1,224,56,6,4383,3,3,4.0,58,,,+1:02.571,5632971,2,,3,,Finished,
1,224,77,22,4384,7,4,3.0,58,,,+1:17.037,5647437,4,,4,,Finished,
1,224,57,1,4385,5,5,2.0,58,,,+1:35.071,5665471,7,,5,,Finished,
11,224,63,25,4386,10,6,1.0,57,,,,,19,,6,,+1 Lap,
11,224,44,27,4387,11,7,0.0,57,,,,,9,,7,,+1 Lap,
11,224,49,15,4388,9,8,0.0,57,,,,,15,,8,,+1 Lap,
12,224,73,29,4389,18,9,0.0,56,,,,,16,,9,,+2 Laps,
12,224,64,27,4390,20,10,0.0,56,,,,,10,,10,,+2 Laps,
13,224,79,25,4391,15,11,0.0,55,,,,,18,,11,,+3 Laps,
1,225,71,3,4403,1,1,10.0,71,,,1:49:52.976,6592976,5,,1,,Finished,
1,225,55,22,4404,5,2,6.0,71,,,+17.982,6610958,3,,2,,Finished,
11,225,30,6,4405,4,3,4.0,70,,,,,1,,3,,+1 Lap,
11,225,57,1,4406,7,4,3.0,70,,,,,7,,4,,+1 Lap,
11,225,63,25,4407,11,5,2.0,70,,,,,19,,5,,+1 Lap,
11,225,44,27,4408,15,6,1.0,70,,,,,9,,6,,+1 Lap,
11,225,56,6,4409,10,7,0.0,70,,,,,2,,7,,+1 Lap,
12,225,64,27,4410,22,8,0.0,69,,,,,10,,8,,+2 Laps,
12,225,79,25,4411,16,9,0.0,69,,,,,18,,9,,+2 Laps,
13,225,83,18,4412,18,10,0.0,68,,,,,20,,10,,+3 Laps,
14,225,69,28,4413,19,11,0.0,67,,,,,22,,11,,+4 Laps,
20,225,84,17,4414,6,12,0.0,64,,,,,12,,12,,Spun off,
1,226,71,3,4425,1,1,10.0,72,,,1:54:55.322,6895322,5,,1,,Finished,
1,226,35,3,4426,3,2,6.0,72,,,+12.167,6907489,6,,2,,Finished,
1,226,55,22,4427,4,3,4.0,72,,,+14.754,6910076,3,,3,,Finished,
1,226,22,17,4428,6,4,3.0,72,,,+55.131,6950453,11,,4,,Finished,
1,226,56,6,4429,10,5,2.0,72,,,+1:04.991,6960313,2,,5,,Finished,
1,226,50,29,4430,7,6,1.0,72,,,+1:08.913,6964235,17,,6,,Finished,
1,226,14,1,4431,9,7,0.0,72,,,+1:13.400,6968722,8,,7,,Finished,
1,226,44,27,4432,12,8,0.0,72,,,+1:14.295,6969617,9,,8,,Finished,
11,226,65,15,4433,17,9,0.0,71,,,,,14,,9,,+1 Lap,
13,226,85,28,4434,22,10,0.0,69,,,,,23,,10,,+3 Laps,
1,227,35,3,4447,2,1,10.0,67,,,1:33:26.473,5606473,6,,1,,Finished,
1,227,30,6,4448,3,2,6.0,67,,,+0.762,5607235,1,,2,,Finished,
1,227,14,1,4449,6,3,4.0,67,,,+32.834,5639307,8,,3,,Finished,
1,227,71,3,4450,1,4,3.0,67,,,+33.511,5639984,5,,4,,Finished,
1,227,22,17,4451,5,5,2.0,67,,,+33.713,5640186,11,,5,,Finished,
1,227,84,17,4452,11,6,1.0,67,,,+55.567,5662040,12,,6,,Finished,
1,227,65,15,4453,12,7,0.0,67,,,+1:18.027,5684500,14,,7,,Finished,
1,227,57,1,4454,9,8,0.0,67,,,+1:18.438,5684911,7,,8,,Finished,
1,227,77,22,4455,8,9,0.0,67,,,+1:21.061,5687534,4,,9,,Finished,
11,227,64,27,4456,17,10,0.0,66,,,,,10,,10,,+1 Lap,
12,227,73,29,4457,20,11,0.0,65,,,,,16,,11,,+2 Laps,
12,227,83,18,4458,19,12,0.0,65,,,,,20,,12,,+2 Laps,
12,227,21,18,4459,18,13,0.0,65,,,,,21,,13,,+2 Laps,
1,228,71,3,4469,2,1,10.0,63,,,1:35:26.156,5726156,5,,1,,Finished,
1,228,30,6,4470,1,2,6.0,63,,,+16.460,5742616,1,,2,,Finished,
1,228,77,22,4471,7,3,4.0,63,,,+46.891,5773047,4,,3,,Finished,
1,228,56,6,4472,6,4,3.0,63,,,+1:01.583,5787739,2,,4,,Finished,
1,228,22,17,4473,9,5,2.0,63,,,+1:18.490,5804646,11,,5,,Finished,
11,228,55,22,4474,5,6,1.0,62,,,,,3,,6,,+1 Lap,
11,228,64,27,4475,17,7,0.0,62,,,,,10,,7,,+1 Lap,
5,228,57,1,4476,11,8,0.0,61,,,,,7,,8,,Engine,
12,228,83,18,4477,18,9,0.0,61,,,,,20,,9,,+2 Laps,
14,228,69,28,4478,21,10,0.0,59,,,,,22,,10,,+4 Laps,
22,228,35,3,4479,3,11,0.0,57,,,,,6,,11,,Suspension,
1,229,44,27,4491,14,1,10.0,75,,,2:00:45.629,7245629,9,,1,,Finished,
1,229,14,1,4492,5,2,6.0,75,,,+4.828,7250457,8,,2,,Finished,
1,229,65,15,4493,13,3,4.0,75,,,+37.503,7283132,14,,3,,Finished,
